key,team
wbb0271,Hobart Hurricanes
wbb0271,Melbourne Stars
wbb0272,Melbourne Stars
wbb0272,Sydney Sixers
wbb0273,Melbourne Renegades
wbb0273,Adelaide Strikers
wbb0274,Hobart Hurricanes
wbb0274,Adelaide Strikers
wbb0275,Perth Scorchers
wbb0275,Sydney Thunder
wbb0276,Sydney Sixers
wbb0276,Melbourne Renegades
wbb0277,Brisbane Heat
wbb0277,Adelaide Strikers
wbb0278,Hobart Hurricanes
wbb0278,Brisbane Heat
wbb0279,Melbourne Stars
wbb0279,Sydney Thunder
wbb0280,Melbourne Stars
wbb0280,Hobart Hurricanes
wbb0281,Melbourne Renegades
wbb0281,Sydney Thunder
wbb0282,Brisbane Heat
wbb0282,Hobart Hurricanes
wbb0283,Perth Scorchers
wbb0283,Adelaide Strikers
wbb0284,Sydney Thunder
wbb0284,Melbourne Stars
wbb0285,Melbourne Renegades
wbb0285,Sydney Sixers
wbb0286,Sydney Sixers
wbb0286,Perth Scorchers
wbb0287,Brisbane Heat
wbb0287,Melbourne Stars
wbb0288,Adelaide Strikers
wbb0288,Melbourne Renegades
wbb0289,Sydney Thunder
wbb0289,Hobart Hurricanes
wbb0290,Perth Scorchers
wbb0290,Melbourne Renegades
wbb0291,Sydney Sixers
wbb0291,Hobart Hurricanes
wbb0292,Hobart Hurricanes
wbb0292,Perth Scorchers
wbb0293,Melbourne Stars
wbb0293,Adelaide Strikers
wbb0294,Melbourne Renegades
wbb0294,Brisbane Heat
wbb0295,Hobart Hurricanes
wbb0295,Perth Scorchers
wbb0296,Melbourne Stars
wbb0296,Melbourne Renegades
wbb0297,Sydney Thunder
wbb0297,Brisbane Heat
wbb0298,Adelaide Strikers
wbb0298,Sydney Thunder
wbb0299,Sydney Sixers
wbb0299,Brisbane Heat
wbb0300,Sydney Sixers
wbb0300,Adelaide Strikers
wbb0301,Melbourne Stars
wbb0301,Perth Scorchers
wbb0302,Perth Scorchers
wbb0302,Sydney Thunder
wbb0303,Sydney Sixers
wbb0303,Brisbane Heat
wbb0304,Adelaide Strikers
wbb0304,Hobart Hurricanes
wbb0305,Sydney Sixers
wbb0305,Sydney Thunder
wbb0306,Brisbane Heat
wbb0306,Adelaide Strikers
wbb0307,Melbourne Renegades
wbb0307,Sydney Thunder
wbb0308,Perth Scorchers
wbb0308,Adelaide Strikers
wbb0309,Sydney Thunder
wbb0309,Brisbane Heat
wbb0310,Hobart Hurricanes
wbb0310,Melbourne Renegades
wbb0311,Brisbane Heat
wbb0311,Melbourne Renegades
wbb0312,Hobart Hurricanes
wbb0312,Sydney Thunder
wbb0313,Sydney Sixers
wbb0313,Adelaide Strikers
wbb0314,Melbourne Stars
wbb0314,Perth Scorchers
wbb0315,Adelaide Strikers
wbb0315,Melbourne Stars
wbb0316,Sydney Sixers
wbb0316,Perth Scorchers
wbb0317,Brisbane Heat
wbb0317,Adelaide Strikers
wbb0318,Melbourne Renegades
wbb0318,Adelaide Strikers
wbb0319,Perth Scorchers
wbb0319,Adelaide Strikers
wbb0320,Brisbane Heat
wbb0320,Sydney Sixers
wbb0321,Hobart Hurricanes
wbb0321,Sydney Thunder
wbb0322,Sydney Sixers
