key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
wbb0253,Sydney,Women's Big Bash League,2020-11-18,female,T20,,20,L Harris,Hurstville Oval
wbb0254,Sydney,Women's Big Bash League,2020-11-21,female,T20,,20,L Lee,North Sydney Oval
wbb0255,Sydney,Women's Big Bash League,2020-11-21,female,T20,,20,SFM Devine,North Sydney Oval
wbb0256,Sydney,Women's Big Bash League,2020-11-21,female,T20,,20,SJ Johnson,Drummoyne Oval
wbb0257,Sydney,Women's Big Bash League,2020-11-21,female,T20,,20,L Harris,Drummoyne Oval
wbb0258,Sydney,Women's Big Bash League,2020-11-22,female,T20,,20,G Prestwidge,Drummoyne Oval
wbb0259,Sydney,Women's Big Bash League,2020-11-22,female,T20,,20,AJ Healy,North Sydney Oval
wbb0260,Sydney,Women's Big Bash League,2020-11-22,female,T20,,20,A Wellington,North Sydney Oval
wbb0261,Sydney,Women's Big Bash League,2020-11-22,female,T20,,20,S Ismail,Drummoyne Oval
wbb0262,Sydney,Women's Big Bash League,2020-11-25,female,T20,,20,A King,North Sydney Oval
wbb0263,Sydney,Women's Big Bash League,2020-11-26,female,T20,,20,HJ Darlington,North Sydney Oval
wbb0264,Sydney,Women's Big Bash League,2020-11-29,female,T20,,20,S Ismail,North Sydney Oval
wbb0265,Hobart,Women's Big Bash League,2021-10-14,female,T20,,20,AJ Healy,"Bellerive Oval, Hobart"
wbb0266,Hobart,Women's Big Bash League,2021-10-16,female,T20,,20,TM McGrath,"Bellerive Oval, Hobart"
wbb0267,Hobart,Women's Big Bash League,2021-10-16,female,T20,,20,G Wareham,"Bellerive Oval, Hobart"
wbb0268,Hobart,Women's Big Bash League,2021-10-17,female,T20,,20,Shafali Verma,"Bellerive Oval, Hobart"
wbb0269,Hobart,Women's Big Bash League,2021-10-17,female,T20,,20,A King,"Bellerive Oval, Hobart"
wbb0270,Hobart,Women's Big Bash League,2021-10-19,female,T20,,20,G Redmayne,"Bellerive Oval, Hobart"
wbb0271,Hobart,Women's Big Bash League,2021-10-19,female,T20,,20,RH Priest,"Bellerive Oval, Hobart"
wbb0272,Hobart,Women's Big Bash League,2021-10-20,female,T20,,20,A Sutherland,"Bellerive Oval, Hobart"
wbb0273,Hobart,Women's Big Bash League,2021-10-20,female,T20,,20,TM McGrath,"Bellerive Oval, Hobart"
wbb0274,Launceston,Women's Big Bash League,2021-10-23,female,T20,,20,,"Invermay Park, Launceston"
wbb0275,Launceston,Women's Big Bash League,2021-10-24,female,T20,,20,SFM Devine,"Aurora Stadium, Launceston"
wbb0276,Launceston,Women's Big Bash League,2021-10-24,female,T20,,20,H Kaur,"Aurora Stadium, Launceston"
wbb0277,Launceston,Women's Big Bash League,2021-10-24,female,T20,,20,D Brown,"Invermay Park, Launceston"
wbb0278,Launceston,Women's Big Bash League,2021-10-26,female,T20,,20,GM Harris,"Aurora Stadium, Launceston"
wbb0279,Launceston,Women's Big Bash League,2021-10-26,female,T20,,20,KJ Garth,"Aurora Stadium, Launceston"
wbb0280,Hobart,Women's Big Bash League,2021-10-27,female,T20,,20,M du Preez,"University Oval, Hobart"
wbb0281,Hobart,Women's Big Bash League,2021-10-27,female,T20,,20,JI Rodrigues,"University Oval, Hobart"
wbb0282,Launceston,Women's Big Bash League,2021-10-30,female,T20,,20,GM Harris,"Aurora Stadium, Launceston"
wbb0283,Perth,Women's Big Bash League,2021-10-30,female,T20,,20,BL Mooney,"Lilac Hill Park, Perth"
wbb0284,Launceston,Women's Big Bash League,2021-10-30,female,T20,,20,SL Bates,"Aurora Stadium, Launceston"
wbb0285,Perth,Women's Big Bash League,2021-10-30,female,T20,,20,JE Cameron,"Lilac Hill Park, Perth"
wbb0286,Perth,Women's Big Bash League,2021-10-31,female,T20,,20,AJ Healy,"Lilac Hill Park, Perth"
wbb0287,Launceston,Women's Big Bash League,2021-10-31,female,T20,,20,T Flintoff,"Aurora Stadium, Launceston"
wbb0288,Perth,Women's Big Bash League,2021-10-31,female,T20,,20,H Kaur,"Lilac Hill Park, Perth"
wbb0289,Launceston,Women's Big Bash League,2021-10-31,female,T20,,20,DB Sharma,"Aurora Stadium, Launceston"
wbb0290,Perth,Women's Big Bash League,2021-11-03,female,T20,,20,BL Mooney,"Western Australia Cricket Association Ground, Perth"
wbb0291,Perth,Women's Big Bash League,2021-11-03,female,T20,,20,A Gardner,"Western Australia Cricket Association Ground, Perth"
wbb0292,Perth,Women's Big Bash League,2021-11-06,female,T20,,20,RH Priest,"Western Australia Cricket Association Ground, Perth"
wbb0293,Adelaide,Women's Big Bash League,2021-11-06,female,T20,,20,MM Lanning,"Karen Rolton Oval, Adelaide"
wbb0294,Adelaide,Women's Big Bash League,2021-11-06,female,T20,,20,H Kaur,"Karen Rolton Oval, Adelaide"
wbb0295,Perth,Women's Big Bash League,2021-11-07,female,T20,,20,M Kapp,"Western Australia Cricket Association Ground, Perth"
wbb0296,Adelaide,Women's Big Bash League,2021-11-07,female,T20,,20,S Molineux,Adelaide Oval
wbb0297,Adelaide,Women's Big Bash League,2021-11-07,female,T20,,20,G Redmayne,Adelaide Oval
wbb0298,Adelaide,Women's Big Bash League,2021-11-09,female,T20,,20,L Wolvaardt,"Karen Rolton Oval, Adelaide"
wbb0299,Adelaide,Women's Big Bash League,2021-11-09,female,T20,,20,A Gardner,"Karen Rolton Oval, Adelaide"
