key_id,city,date,gender,match_type,match_type_number,neutral_venue,overs,player_of_match,venue
odis0870,,2011-10-22,male,ODI,,,50,MJ Guptill,Harare Sports Club
odis0871,Potchefstroom,2011-10-23,female,ODI,,,50,CM Edwards,Senwes Park
odis0872,Mumbai,2011-10-23,male,ODI,,,50,SK Raina,Wankhede Stadium
odis0873,Port Elizabeth,2011-10-23,male,ODI,,,50,M Morkel,St George's Park
odis0874,Potchefstroom,2011-10-25,female,ODI,,,50,HC Knight,Senwes Park
odis0875,Bulawayo,2011-10-25,male,ODI,,,50,MN Waller,Queens Sports Club
odis0876,Kolkata,2011-10-25,male,ODI,,,50,RA Jadeja,Eden Gardens
odis0877,Durban,2011-10-28,male,ODI,,,50,SR Watson,Kingsmead
odis0878,Dubai,2011-11-11,male,ODI,,1.0,50,Shahid Afridi,Dubai International Cricket Stadium
odis0879,Dubai,2011-11-14,male,ODI,,1.0,50,SL Malinga,Dubai International Cricket Stadium
odis0880,Dubai,2011-11-18,male,ODI,,1.0,50,Mohammad Hafeez,Dubai International Cricket Stadium
odis0881,Sharjah,2011-11-20,male,ODI,,1.0,50,Shahid Afridi,Sharjah Cricket Stadium
odis0882,Abu Dhabi,2011-11-23,male,ODI,,1.0,50,Umar Akmal,Sheikh Zayed Stadium
odis0883,Cuttack,2011-11-29,male,ODI,,,50,RG Sharma,Barabati Stadium
odis0884,Mirpur,2011-12-01,male,ODI,,,50,Shahid Afridi,Shere Bangla National Stadium
odis0885,Visakhapatnam,2011-12-02,male,ODI,,,50,V Kohli,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
odis0886,Mirpur,2011-12-03,male,ODI,,,50,Nasir Hossain,Shere Bangla National Stadium
odis0887,Ahmedabad,2011-12-05,male,ODI,,,50,R Rampaul,"Sardar Patel Stadium, Motera"
odis0888,Chittagong,2011-12-06,male,ODI,,,50,Umar Akmal,Zahur Ahmed Chowdhury Stadium
odis0889,Indore,2011-12-08,male,ODI,,,50,V Sehwag,Holkar Cricket Stadium
odis0890,Chennai,2011-12-11,male,ODI,,,50,MK Tiwary,"MA Chidambaram Stadium, Chepauk"
odis0891,Paarl,2012-01-11,male,ODI,,,50,M Morkel,Boland Park
odis0892,East London,2012-01-14,male,ODI,,,50,JP Duminy,Buffalo Park
odis0893,Bloemfontein,2012-01-17,male,ODI,,,50,F du Plessis,Chevrolet Park
odis0894,Kimberley,2012-01-20,male,ODI,,,50,NLTC Perera,De Beers Diamond Oval
odis0895,Johannesburg,2012-01-22,male,ODI,,,50,KC Sangakkara,New Wanderers Stadium
odis0896,Dunedin,2012-02-03,male,ODI,,,50,MJ Guptill,University Oval
odis0897,,2012-02-05,male,ODI,,,50,MS Wade,Melbourne Cricket Ground
odis0898,Whangarei,2012-02-06,male,ODI,,,50,RJ Nicol,Cobham Oval (New)
odis0899,Perth,2012-02-08,male,ODI,,1.0,50,R Ashwin,Western Australia Cricket Association Ground
odis0900,Napier,2012-02-09,male,ODI,,,50,BB McCullum,McLean Park
odis0901,Sharjah,2012-02-10,male,ODI,,1.0,50,Shahid Afridi,Sharjah Cricket Stadium
odis0902,Perth,2012-02-10,male,ODI,,,50,MJ Clarke,Western Australia Cricket Association Ground
odis0903,,2012-02-12,male,ODI,,,50,G Gambhir,Adelaide Oval
odis0904,Abu Dhabi,2012-02-13,male,ODI,,1.0,50,AN Cook,Sheikh Zayed Stadium
odis0905,,2012-02-14,male,ODI,,1.0,50,MS Dhoni,Adelaide Oval
odis0906,Abu Dhabi,2012-02-15,male,ODI,,1.0,50,AN Cook,Sheikh Zayed Stadium
odis0907,,2012-02-17,male,ODI,,,50,NLTC Perera,Sydney Cricket Ground
odis0908,,2012-02-18,male,ODI,,,50,T Mishra,Mombasa Sports Club Ground
odis0909,Dubai,2012-02-18,male,ODI,,1.0,50,KP Pietersen,Dubai International Cricket Stadium
odis0910,Brisbane,2012-02-19,male,ODI,,,50,BW Hilfenhaus,"Brisbane Cricket Ground, Woolloongabba"
odis0911,,2012-02-20,male,ODI,,,50,EC Joyce,Mombasa Sports Club Ground
odis0912,Dubai,2012-02-21,male,ODI,,1.0,50,KP Pietersen,Dubai International Cricket Stadium
odis0913,Brisbane,2012-02-21,male,ODI,,1.0,50,KMDN Kulasekara,"Brisbane Cricket Ground, Woolloongabba"
odis0914,Hobart,2012-02-24,male,ODI,,,50,DPMD Jayawardene,Bellerive Oval
odis0915,Wellington,2012-02-25,male,ODI,,,50,AB de Villiers,Westpac Stadium
odis0916,,2012-02-26,male,ODI,,,50,DA Warner,Sydney Cricket Ground
odis0917,Hobart,2012-02-28,male,ODI,,1.0,50,V Kohli,Bellerive Oval
odis0918,Napier,2012-02-29,male,ODI,,,50,M Morkel,McLean Park
odis0919,,2012-03-02,male,ODI,,,50,LD Chandimal,Melbourne Cricket Ground
odis0920,Auckland,2012-03-03,male,ODI,,,50,M de Lange,Eden Park
odis0921,Brisbane,2012-03-04,male,ODI,,,50,DA Warner,"Brisbane Cricket Ground, Woolloongabba"
odis0922,,2012-03-06,male,ODI,,,50,TM Dilshan,Adelaide Oval
odis0923,,2012-03-08,male,ODI,,,50,CJ McKay,Adelaide Oval
odis0924,Mirpur,2012-03-11,male,ODI,,,50,Mohammad Hafeez,Shere Bangla National Stadium
odis0925,Mirpur,2012-03-13,male,ODI,,1.0,50,V Kohli,Shere Bangla National Stadium
odis0926,Mirpur,2012-03-15,male,ODI,,1.0,50,Aizaz Cheema,Shere Bangla National Stadium
odis0927,St Vincent,2012-03-16,male,ODI,,,50,GJ Bailey,"Arnos Vale Ground, Kingstown"
odis0928,Mirpur,2012-03-16,male,ODI,,,50,Shakib Al Hasan,Shere Bangla National Stadium
odis0929,St Vincent,2012-03-18,male,ODI,,,50,SP Narine,"Arnos Vale Ground, Kingstown"
odis0930,Mirpur,2012-03-18,male,ODI,,1.0,50,V Kohli,Shere Bangla National Stadium
odis0931,St Vincent,2012-03-20,male,ODI,,,50,MEK Hussey,"Arnos Vale Ground, Kingstown"
odis0932,Mirpur,2012-03-20,male,ODI,,,50,Shakib Al Hasan,Shere Bangla National Stadium
odis0933,Mirpur,2012-03-22,male,ODI,,,50,Shahid Afridi,Shere Bangla National Stadium
odis0934,St Lucia,2012-03-23,male,ODI,,,50,KA Pollard,"Beausejour Stadium, Gros Islet"
odis0935,St Lucia,2012-03-25,male,ODI,,,50,DJG Sammy,"Beausejour Stadium, Gros Islet"
odis0936,Sharjah,2012-03-29,male,ODI,,1.0,50,,Sharjah Cricket Stadium
odis0937,,2012-06-07,male,ODI,,,50,Umar Gul,Pallekele International Cricket Stadium
odis0938,,2012-06-09,male,ODI,,,50,NLTC Perera,Pallekele International Cricket Stadium
odis0939,Colombo,2012-06-13,male,ODI,,,50,,R Premadasa Stadium
odis0940,Colombo,2012-06-16,male,ODI,,,50,NLTC Perera,R Premadasa Stadium
odis0941,Southampton,2012-06-16,male,ODI,,,50,IR Bell,The Rose Bowl
odis0942,Colombo,2012-06-18,male,ODI,,,50,AD Mathews,R Premadasa Stadium
odis0943,London,2012-06-19,male,ODI,,,50,AN Cook,Kennington Oval
odis0944,Belfast,2012-06-23,male,ODI,,,50,,"Civil Service Cricket Club, Stormont"
odis0945,London,2012-06-29,male,ODI,,,50,EJG Morgan,Lord's
odis0946,London,2012-07-01,female,ODI,,,50,M Raj,Lord's
odis0947,London,2012-07-01,male,ODI,,,50,RS Bopara,Kennington Oval
odis0948,Taunton,2012-07-04,female,ODI,,,50,A Sharma,County Ground
odis0949,Jamaica,2012-07-05,male,ODI,,,50,AD Russell,"Sabina Park, Kingston"
odis0950,Dublin,2012-07-05,male,ODI,,,50,,Clontarf Cricket Club Ground
odis0951,Taunton,2012-07-05,female,ODI,,,50,M Raj,County Ground
odis0952,Jamaica,2012-07-07,male,ODI,,,50,MN Samuels,"Sabina Park, Kingston"
odis0953,Chester-le-Street,2012-07-07,male,ODI,,,50,ST Finn,Riverside Ground
odis0954,Manchester,2012-07-10,male,ODI,,,50,RS Bopara,Old Trafford
odis0955,St Kitts,2012-07-11,male,ODI,,,50,RJ Nicol,"Warner Park, Basseterre"
odis0956,Wormsley,2012-07-11,female,ODI,,,50,GA Elwiss,Sir Paul Getty's Ground
odis0957,St Kitts,2012-07-14,male,ODI,,,50,SP Narine,"Warner Park, Basseterre"
odis0958,St Kitts,2012-07-16,male,ODI,,,50,SP Narine,"Warner Park, Basseterre"
odis0959,Hambantota,2012-07-21,male,ODI,,,50,V Kohli,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis0960,Hambantota,2012-07-24,male,ODI,,,50,NLTC Perera,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis0961,Colombo,2012-07-28,male,ODI,,,50,SK Raina,R Premadasa Stadium
odis0962,Colombo,2012-07-31,male,ODI,,,50,V Kohli,R Premadasa Stadium
odis0963,,2012-08-04,male,ODI,,,50,IK Pathan,Pallekele International Cricket Stadium
odis0964,Cardiff,2012-08-24,male,ODI,,,50,,Sophia Gardens
odis0965,,2012-08-25,male,ODI,,1.0,50,MA Starc,Sharjah Cricket Association Stadium
odis0966,Sharjah,2012-08-28,male,ODI,,1.0,50,MA Starc,Sharjah Cricket Stadium
odis0967,Southampton,2012-08-28,male,ODI,,,50,HM Amla,The Rose Bowl
odis0968,Abu Dhabi,2012-08-31,male,ODI,,1.0,50,Nasir Jamshed,Sheikh Zayed Stadium
odis0969,London,2012-08-31,male,ODI,,,50,EJG Morgan,Kennington Oval
odis0970,London,2012-09-02,male,ODI,,,50,IR Bell,Lord's
odis0971,Sharjah,2012-09-03,male,ODI,,1.0,50,MEK Hussey,Sharjah Cricket Stadium
odis0972,Nottingham,2012-09-05,male,ODI,,,50,HM Amla,Trent Bridge
odis0973,,2012-11-04,male,ODI,,,50,SL Malinga,Pallekele International Cricket Stadium
odis0974,,2012-11-06,male,ODI,,,50,TM Dilshan,Pallekele International Cricket Stadium
odis0975,Hambantota,2012-11-10,male,ODI,,,50,BMAJ Mendis,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis0976,Hambantota,2012-11-12,male,ODI,,,50,,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis0977,Khulna,2012-11-30,male,ODI,,,50,Sohag Gazi,Sheikh Abu Naser Stadium
odis0978,Khulna,2012-12-02,male,ODI,,,50,Anamul Haque,Sheikh Abu Naser Stadium
odis0979,Mirpur,2012-12-05,male,ODI,,,50,MN Samuels,Shere Bangla National Stadium
odis0980,Mirpur,2012-12-07,male,ODI,,,50,DJG Sammy,Shere Bangla National Stadium
odis0981,Mirpur,2012-12-08,male,ODI,,,50,Mahmudullah,Shere Bangla National Stadium
odis0982,,2012-12-12,female,ODI,,,50,SW Bates,Sydney Cricket Ground
odis0983,Sydney,2012-12-14,female,ODI,,,50,AE Satterthwaite,North Sydney Oval
odis0984,Sydney,2012-12-19,female,ODI,,,50,AE Satterthwaite,North Sydney Oval
odis0985,Chennai,2012-12-30,male,ODI,,,50,MS Dhoni,"MA Chidambaram Stadium, Chepauk"
odis0986,Kolkata,2013-01-03,male,ODI,,,50,Nasir Jamshed,Eden Gardens
odis0987,Delhi,2013-01-06,male,ODI,,,50,MS Dhoni,Feroz Shah Kotla
odis0988,,2013-01-11,male,ODI,,,50,PJ Hughes,Melbourne Cricket Ground
odis0989,Rajkot,2013-01-11,male,ODI,,,50,JC Tredwell,Saurashtra Cricket Association Stadium
odis0990,,2013-01-13,male,ODI,,,50,HDRL Thirimanne,Adelaide Oval
odis0991,Kochi,2013-01-15,male,ODI,,,50,RA Jadeja,Nehru Stadium
odis0992,Brisbane,2013-01-18,male,ODI,,,50,KMDN Kulasekara,"Brisbane Cricket Ground, Woolloongabba"
odis0993,Paarl,2013-01-19,male,ODI,,,50,JEC Franklin,Boland Park
odis0994,Ranchi,2013-01-19,male,ODI,,,50,V Kohli,JSCA International Stadium Complex
odis0995,,2013-01-20,male,ODI,,,50,,Sydney Cricket Ground
odis0996,Kimberley,2013-01-22,male,ODI,,,50,KS Williamson,De Beers Diamond Oval
odis0997,Hobart,2013-01-23,male,ODI,,,50,PJ Hughes,Bellerive Oval
odis0998,Chandigarh,2013-01-23,male,ODI,,,50,SK Raina,"Punjab Cricket Association Stadium, Mohali"
odis0999,Potchefstroom,2013-01-25,male,ODI,,,50,GC Smith,Senwes Park
odis1000,Dharamsala,2013-01-27,male,ODI,,,50,IR Bell,Himachal Pradesh Cricket Association Stadium
odis1001,Mumbai,2013-01-31,female,ODI,,,50,MDT Kamini,Brabourne Stadium
odis1002,Mumbai,2013-02-01,female,ODI,,1.0,50,LE Kaushalya,Brabourne Stadium
odis1003,Perth,2013-02-01,male,ODI,,,50,MA Starc,Western Australia Cricket Association Ground
odis1004,Mumbai,2013-02-03,female,ODI,,,50,CM Edwards,Brabourne Stadium
odis1005,Perth,2013-02-03,male,ODI,,,50,GJ Bailey,Western Australia Cricket Association Ground
odis1006,Mumbai,2013-02-05,female,ODI,,,50,HMD Rasangika,Brabourne Stadium
odis1007,Canberra,2013-02-06,male,ODI,,,50,SR Watson,Manuka Oval
odis1008,Mumbai,2013-02-08,female,ODI,,1.0,50,LC Sthalekar,Brabourne Stadium
odis1009,,2013-02-08,male,ODI,,,50,KA Pollard,Sydney Cricket Ground
odis1010,Mumbai,2013-02-10,female,ODI,,1.0,50,EA Osborne,Brabourne Stadium
odis1011,,2013-02-10,male,ODI,,,50,AC Voges,Melbourne Cricket Ground
odis1012,Mumbai,2013-02-11,female,ODI,,1.0,50,A Mohammed,Brabourne Stadium
odis1013,Mumbai,2013-02-13,female,ODI,,1.0,50,SJ Taylor,Brabourne Stadium
odis1014,Mumbai,2013-02-15,female,ODI,,1.0,50,CM Edwards,Brabourne Stadium
odis1015,Mumbai,2013-02-17,female,ODI,,1.0,50,JE Cameron,Brabourne Stadium
odis1016,Hamilton,2013-02-17,male,ODI,,,50,BB McCullum,Seddon Park
odis1017,Napier,2013-02-20,male,ODI,,,50,,McLean Park
odis1018,,2013-02-22,female,ODI,,,50,,Rangiri Dambulla International Stadium
odis1019,Grenada,2013-02-22,male,ODI,,,50,J Charles,"National Cricket Stadium, St George's"
odis1020,Auckland,2013-02-23,male,ODI,,,50,,Eden Park
odis1021,,2013-02-24,female,ODI,,,50,,Rangiri Dambulla International Stadium
odis1022,,2013-02-26,female,ODI,,,50,,Rangiri Dambulla International Stadium
odis1023,Grenada,2013-02-26,male,ODI,,,50,DM Bravo,"National Cricket Stadium, St George's"
odis1024,Bloemfontein,2013-03-10,male,ODI,,,50,CA Ingram,Chevrolet Park
odis1025,Dubai,2013-03-11,male,ODI,,1.0,50,E Otieno,ICC Global Cricket Academy
odis1026,Centurion,2013-03-15,male,ODI,,,50,Mohammad Irfan,SuperSport Park
odis1027,Johannesburg,2013-03-17,male,ODI,,,50,HM Amla,New Wanderers Stadium
odis1028,Durban,2013-03-21,male,ODI,,,50,Misbah-ul-Haq,Kingsmead
odis1029,Hambantota,2013-03-23,male,ODI,,,50,TM Dilshan,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1030,Benoni,2013-03-24,male,ODI,,,50,AB de Villiers,Willowmoore Park
odis1031,Hambantota,2013-03-25,male,ODI,,,50,,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1032,,2013-03-28,male,ODI,,,50,TM Dilshan,Pallekele International Cricket Stadium
odis1033,Bulawayo,2013-05-03,male,ODI,,,50,Ziaur Rahman,Queens Sports Club
odis1034,Bulawayo,2013-05-05,male,ODI,,,50,SC Williams,Queens Sports Club
odis1035,Bulawayo,2013-05-08,male,ODI,,,50,V Sibanda,Queens Sports Club
odis1036,Edinburgh,2013-05-17,male,ODI,,,50,Misbah-ul-Haq,"Grange Cricket Club Ground, Raeburn Place"
odis1037,Dublin,2013-05-23,male,ODI,,,50,KJ O'Brien,Clontarf Cricket Club Ground
odis1038,Dublin,2013-05-26,male,ODI,,,50,Kamran Akmal,Clontarf Cricket Club Ground
odis1039,London,2013-05-31,male,ODI,,,50,MJ Guptill,Lord's
odis1040,Southampton,2013-06-02,male,ODI,,,50,MJ Guptill,The Rose Bowl
odis1041,Nottingham,2013-06-05,male,ODI,,,50,JC Buttler,Trent Bridge
odis1042,Cardiff,2013-06-06,male,ODI,,1.0,50,S Dhawan,Sophia Gardens
odis1043,London,2013-06-07,male,ODI,,1.0,50,KAJ Roach,Kennington Oval
odis1044,Birmingham,2013-06-08,male,ODI,,,50,IR Bell,Edgbaston
odis1045,Cardiff,2013-06-09,male,ODI,,1.0,50,NL McCullum,Sophia Gardens
odis1046,Birmingham,2013-06-10,male,ODI,,1.0,50,HM Amla,Edgbaston
odis1047,London,2013-06-11,male,ODI,,1.0,50,RA Jadeja,Kennington Oval
odis1048,Birmingham,2013-06-12,male,ODI,,1.0,50,,Edgbaston
odis1049,London,2013-06-13,male,ODI,,,50,KC Sangakkara,Kennington Oval
odis1050,Cardiff,2013-06-14,male,ODI,,1.0,50,CA Ingram,Sophia Gardens
odis1051,Birmingham,2013-06-15,male,ODI,,1.0,50,B Kumar,Edgbaston
odis1052,Cardiff,2013-06-16,male,ODI,,,50,AN Cook,Sophia Gardens
odis1053,London,2013-06-17,male,ODI,,1.0,50,DPMD Jayawardene,Kennington Oval
odis1054,London,2013-06-19,male,ODI,,,50,JC Tredwell,Kennington Oval
odis1055,Cardiff,2013-06-20,male,ODI,,1.0,50,I Sharma,Sophia Gardens
odis1056,Birmingham,2013-06-23,male,ODI,,,50,RA Jadeja,Edgbaston
odis1057,Jamaica,2013-06-28,male,ODI,,,50,CH Gayle,"Sabina Park, Kingston"
odis1058,Jamaica,2013-06-30,male,ODI,,,50,J Charles,"Sabina Park, Kingston"
odis1059,,2013-07-01,female,ODI,,,50,JL Gunn,Louth Cricket Club
odis1060,Jamaica,2013-07-02,male,ODI,,1.0,50,WU Tharanga,"Sabina Park, Kingston"
odis1061,Loughborough,2013-07-03,female,ODI,,,50,NR Sciver,Haslegrave Ground
odis1062,Trinidad,2013-07-05,male,ODI,,,50,V Kohli,"Queen's Park Oval, Port of Spain"
odis1063,Amstelveen,2013-07-07,male,ODI,,,50,KJ O'Brien,VRA Ground
odis1064,Trinidad,2013-07-07,male,ODI,,,50,KC Sangakkara,"Queen's Park Oval, Port of Spain"
odis1065,Trinidad,2013-07-09,male,ODI,,1.0,50,B Kumar,"Queen's Park Oval, Port of Spain"
odis1066,Trinidad,2013-07-11,male,ODI,,1.0,50,MS Dhoni,"Queen's Park Oval, Port of Spain"
odis1067,Guyana,2013-07-14,male,ODI,,,50,Shahid Afridi,Providence Stadium
odis1068,Guyana,2013-07-16,male,ODI,,,50,SP Narine,Providence Stadium
odis1069,Dublin,2013-07-17,female,ODI,,,50,,"Observatory Lane, Rathmines"
odis1070,St Lucia,2013-07-19,male,ODI,,,50,Misbah-ul-Haq,"Beausejour Stadium, Gros Islet"
odis1071,Dublin,2013-07-19,female,ODI,,,50,,YMCA Cricket Club
odis1072,Colombo,2013-07-20,male,ODI,,,50,KC Sangakkara,R Premadasa Stadium
odis1073,St Lucia,2013-07-21,male,ODI,,,50,MN Samuels,"Beausejour Stadium, Gros Islet"
odis1074,Colombo,2013-07-23,male,ODI,,,50,LD Chandimal,R Premadasa Stadium
odis1075,St Lucia,2013-07-24,male,ODI,,,50,Misbah-ul-Haq,"Beausejour Stadium, Gros Islet"
odis1076,,2013-07-24,male,ODI,,,50,V Kohli,Harare Sports Club
odis1077,,2013-07-26,male,ODI,,,50,S Dhawan,Harare Sports Club
odis1078,,2013-07-26,male,ODI,,,50,DA Miller,Pallekele International Cricket Stadium
odis1079,,2013-07-28,male,ODI,,,50,A Mishra,Harare Sports Club
odis1080,,2013-07-28,male,ODI,,,50,TM Dilshan,Pallekele International Cricket Stadium
odis1081,Colombo,2013-07-31,male,ODI,,,50,TM Dilshan,R Premadasa Stadium
odis1082,Bulawayo,2013-08-01,male,ODI,,,50,MM Sharma,Queens Sports Club
odis1083,Bulawayo,2013-08-03,male,ODI,,,50,A Mishra,Queens Sports Club
odis1084,London,2013-08-20,female,ODI,,,50,EA Osborne,Lord's
odis1085,Hove,2013-08-23,female,ODI,,,50,A Shrubsole,County Ground
odis1086,Hove,2013-08-25,female,ODI,,,50,SJ Taylor,County Ground
odis1087,King City,2013-08-27,male,ODI,,,50,,Maple Leaf North-West Ground
odis1088,,2013-08-27,male,ODI,,,50,H Masakadza,Harare Sports Club
odis1089,King City,2013-08-29,male,ODI,,,50,T van der Gugten,Maple Leaf North-West Ground
odis1090,,2013-08-29,male,ODI,,,50,Mohammad Hafeez,Harare Sports Club
odis1091,,2013-08-31,male,ODI,,,50,Misbah-ul-Haq,Harare Sports Club
odis1092,Dublin,2013-09-03,male,ODI,,,50,EJG Morgan,"The Village, Malahide"
odis1093,Belfast,2013-09-06,male,ODI,,,50,,"Civil Service Cricket Club, Stormont"
odis1094,Manchester,2013-09-08,male,ODI,,,50,MJ Clarke,Old Trafford
odis1095,Birmingham,2013-09-11,male,ODI,,,50,,Edgbaston
odis1096,Cardiff,2013-09-14,male,ODI,,,50,JC Buttler,Sophia Gardens
odis1097,Southampton,2013-09-16,male,ODI,,,50,SR Watson,The Rose Bowl
odis1098,Benoni,2013-09-20,female,ODI,,,50,L Lee,Willowmoore Park
odis1099,Centurion,2013-09-24,female,ODI,,,50,T Chetty,SuperSport Park
odis1100,Pune,2013-10-13,male,ODI,,,50,GJ Bailey,Maharashtra Cricket Association Stadium
odis1101,Jaipur,2013-10-16,male,ODI,,,50,RG Sharma,Sawai Mansingh Stadium
odis1102,Chandigarh,2013-10-19,male,ODI,,,50,JP Faulkner,"Punjab Cricket Association Stadium, Mohali"
odis1103,Ranchi,2013-10-23,male,ODI,,,50,,JSCA International Stadium Complex
odis1104,Potchefstroom,2013-10-26,female,ODI,,,50,M du Preez,Senwes Park
odis1105,Potchefstroom,2013-10-28,female,ODI,,,50,,Senwes Park
odis1106,Mirpur,2013-10-29,male,ODI,,,50,Rubel Hossain,Shere Bangla National Stadium
odis1107,Sharjah,2013-10-30,male,ODI,,1.0,50,WD Parnell,Sharjah Cricket Stadium
odis1108,Nagpur,2013-10-30,male,ODI,,,50,V Kohli,"Vidarbha Cricket Association Stadium, Jamtha"
odis1109,Mirpur,2013-10-31,male,ODI,,,50,Sohag Gazi,Shere Bangla National Stadium
odis1110,Dubai,2013-11-01,male,ODI,,1.0,50,Shahid Afridi,Dubai International Cricket Stadium
odis1111,Bangalore,2013-11-02,male,ODI,,,50,RG Sharma,M Chinnaswamy Stadium
odis1112,Fatullah,2013-11-03,male,ODI,,,50,Shamsur Rahman,Khan Shaheb Osman Ali Stadium
odis1113,Abu Dhabi,2013-11-06,male,ODI,,1.0,50,F du Plessis,Sheikh Zayed Stadium
odis1114,Abu Dhabi,2013-11-08,male,ODI,,1.0,50,DW Steyn,Sheikh Zayed Stadium
odis1115,Hambantota,2013-11-10,male,ODI,,,50,,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1116,Sharjah,2013-11-11,male,ODI,,1.0,50,AB de Villiers,Sharjah Cricket Stadium
odis1117,Hambantota,2013-11-12,male,ODI,,,50,TWM Latham,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1118,,2013-11-16,male,ODI,,,50,SMSM Senanayake,Rangiri Dambulla International Stadium
odis1119,Kochi,2013-11-21,male,ODI,,,50,V Kohli,Nehru Stadium
odis1120,Cape Town,2013-11-24,male,ODI,,,50,Anwar Ali,Newlands
odis1121,Visakhapatnam,2013-11-24,male,ODI,,,50,DJG Sammy,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
odis1122,Port Elizabeth,2013-11-27,male,ODI,,,50,Ahmed Shehzad,St George's Park
odis1123,Kanpur,2013-11-27,male,ODI,,,50,S Dhawan,Green Park
odis1124,Centurion,2013-11-30,male,ODI,,,50,VD Philander,SuperSport Park
odis1125,Johannesburg,2013-12-05,male,ODI,,,50,Q de Kock,New Wanderers Stadium
odis1126,Durban,2013-12-08,male,ODI,,,50,Q de Kock,Kingsmead
odis1127,Centurion,2013-12-11,male,ODI,,,50,,SuperSport Park
odis1128,Sharjah,2013-12-18,male,ODI,,1.0,50,Mohammad Hafeez,Sharjah Cricket Stadium
odis1129,Dubai,2013-12-20,male,ODI,,1.0,50,AD Mathews,Dubai International Cricket Stadium
odis1130,Sharjah,2013-12-22,male,ODI,,1.0,50,Mohammad Hafeez,Sharjah Cricket Stadium
odis1131,Abu Dhabi,2013-12-25,male,ODI,,1.0,50,Mohammad Hafeez,Sheikh Zayed Stadium
odis1132,Auckland,2013-12-26,male,ODI,,,50,DJG Sammy,Eden Park
odis1133,Abu Dhabi,2013-12-27,male,ODI,,1.0,50,LD Chandimal,Sheikh Zayed Stadium
odis1134,,2014-01-01,male,ODI,,,50,CJ Anderson,Queenstown Events Centre
odis1135,Nelson,2014-01-04,male,ODI,,,50,MJ Guptill,Saxton Oval
odis1136,Hamilton,2014-01-08,male,ODI,,,50,DJ Bravo,Seddon Park
odis1137,,2014-01-12,male,ODI,,,50,AJ Finch,Melbourne Cricket Ground
odis1138,Brisbane,2014-01-17,male,ODI,,,50,JP Faulkner,"Brisbane Cricket Ground, Woolloongabba"
odis1139,Napier,2014-01-19,male,ODI,,,50,CJ Anderson,McLean Park
odis1140,,2014-01-19,female,ODI,,,50,LS Greenway,Melbourne Cricket Ground
odis1141,,2014-01-19,male,ODI,,,50,DA Warner,Sydney Cricket Ground
odis1142,Hamilton,2014-01-22,male,ODI,,,50,KS Williamson,Seddon Park
odis1143,Lincoln,2014-01-23,male,ODI,3460.0,,50,IA Karim,Bert Sutcliffe Oval
odis1144,Christchurch,2014-01-23,male,ODI,3459.0,,50,CS MacLeod,Hagley Oval
odis1145,,2014-01-23,female,ODI,,,50,NE Bolton,Melbourne Cricket Ground
odis1146,Perth,2014-01-24,male,ODI,,,50,BA Stokes,Western Australia Cricket Association Ground
odis1147,Auckland,2014-01-25,male,ODI,,,50,RA Jadeja,Eden Park
odis1148,Hobart,2014-01-26,female,ODI,,,50,EA Perry,Bellerive Oval
odis1149,,2014-01-26,male,ODI,,,50,JP Faulkner,Adelaide Oval
odis1150,Mount Maunganui,2014-01-28,male,ODI,3464.0,,50,MJG Rippon,Bay Oval
odis1151,Hamilton,2014-01-28,male,ODI,,,50,LRPL Taylor,Seddon Park
odis1152,Christchurch,2014-01-30,male,ODI,3466.0,,50,PL Mommsen,Hagley Oval
odis1153,Wellington,2014-01-31,male,ODI,,,50,LRPL Taylor,Westpac Stadium
odis1154,Mirpur,2014-02-17,male,ODI,,,50,NLTC Perera,Shere Bangla National Stadium
odis1155,Mirpur,2014-02-20,male,ODI,,,50,KC Sangakkara,Shere Bangla National Stadium
odis1156,Mirpur,2014-02-22,male,ODI,,,50,MDKJ Perera,Shere Bangla National Stadium
odis1157,Jamaica,2014-02-23,male,ODI,,,50,DJ Bravo,"Sabina Park, Kingston"
odis1158,Fatullah,2014-02-25,male,ODI,,1.0,50,SL Malinga,Khan Shaheb Osman Ali Stadium
odis1159,Fatullah,2014-02-26,male,ODI,,,50,V Kohli,Khan Shaheb Osman Ali Stadium
odis1160,Fatullah,2014-02-27,male,ODI,,1.0,50,Umar Akmal,Khan Shaheb Osman Ali Stadium
odis1161,Fatullah,2014-02-28,male,ODI,,1.0,50,KC Sangakkara,Khan Shaheb Osman Ali Stadium
odis1162,Antigua,2014-02-28,male,ODI,,,50,DJ Bravo,"Sir Vivian Richards Stadium, North Sound"
odis1163,Fatullah,2014-03-01,male,ODI,,,50,Samiullah Shenwari,Khan Shaheb Osman Ali Stadium
