key_id,teams
odis2065,Oman
odis2065,Namibia
odis2066,Namibia
odis2066,United Arab Emirates
odis2067,West Indies
odis2067,Ireland
odis2068,West Indies
odis2068,Ireland
odis2069,India
odis2069,Australia
odis2070,India
odis2070,Australia
odis2071,India
odis2071,Australia
odis2072,New Zealand
odis2072,South Africa
odis2073,New Zealand
odis2073,South Africa
odis2074,New Zealand
odis2074,South Africa
odis2075,South Africa
odis2075,England
odis2076,Nepal
odis2076,Oman
odis2077,New Zealand
odis2077,India
odis2078,Oman
odis2078,United States of America
odis2079,South Africa
odis2079,England
odis2080,Nepal
odis2080,United States of America
odis2081,New Zealand
odis2081,India
odis2082,Nepal
odis2082,Oman
odis2083,South Africa
odis2083,England
odis2084,Oman
odis2084,United States of America
odis2085,New Zealand
odis2085,India
odis2086,Nepal
odis2086,United States of America
odis2087,Sri Lanka
odis2087,West Indies
odis2088,Sri Lanka
odis2088,West Indies
odis2089,South Africa
odis2089,Australia
odis2090,Bangladesh
odis2090,Zimbabwe
odis2091,Sri Lanka
odis2091,West Indies
odis2092,Bangladesh
odis2092,Zimbabwe
odis2093,South Africa
odis2093,Australia
odis2094,Bangladesh
odis2094,Zimbabwe
odis2095,South Africa
odis2095,Australia
odis2096,Australia
odis2096,New Zealand
odis2097,Ireland
odis2097,England
odis2098,Ireland
odis2098,England
odis2099,England
odis2099,Ireland
odis2100,Australia
odis2100,England
odis2101,England
odis2101,Australia
odis2102,England
odis2102,Australia
odis2103,New Zealand
odis2103,Australia
odis2104,New Zealand
odis2104,Australia
odis2105,Australia
odis2105,New Zealand
odis2106,Pakistan
odis2106,Zimbabwe
odis2107,Zimbabwe
odis2107,Pakistan
odis2108,Zimbabwe
odis2108,Pakistan
odis2109,Australia
odis2109,India
odis2110,Australia
odis2110,India
odis2111,India
odis2111,Australia
odis2112,Ireland
odis2112,United Arab Emirates
odis2113,Ireland
odis2113,United Arab Emirates
odis2114,South Africa
odis2114,Pakistan
odis2115,West Indies
odis2115,Bangladesh
odis2116,Afghanistan
odis2116,Ireland
odis2117,West Indies
odis2117,Bangladesh
odis2118,South Africa
odis2118,Pakistan
odis2119,Ireland
odis2119,Afghanistan
odis2120,Bangladesh
odis2120,West Indies
odis2121,South Africa
odis2121,Pakistan
odis2122,Afghanistan
odis2122,Ireland
odis2123,New Zealand
odis2123,England
odis2124,New Zealand
odis2124,England
odis2125,England
odis2125,New Zealand
odis2126,India
odis2126,South Africa
odis2127,South Africa
odis2127,India
odis2128,West Indies
odis2128,Sri Lanka
odis2129,India
odis2129,South Africa
odis2130,West Indies
odis2130,Sri Lanka
odis2131,India
odis2131,South Africa
odis2132,West Indies
odis2132,Sri Lanka
odis2133,India
odis2133,South Africa
odis2134,Bangladesh
odis2134,New Zealand
odis2135,India
odis2135,England
odis2136,Bangladesh
odis2136,New Zealand
odis2137,India
odis2137,England
odis2138,New Zealand
odis2138,Bangladesh
odis2139,India
odis2139,England
odis2140,South Africa
odis2140,Pakistan
odis2141,South Africa
odis2141,Pakistan
odis2142,New Zealand
odis2142,Australia
odis2143,Pakistan
odis2143,South Africa
odis2144,Australia
odis2144,New Zealand
odis2145,Australia
odis2145,New Zealand
odis2146,Netherlands
odis2146,Scotland
odis2147,Netherlands
odis2147,Scotland
odis2148,Bangladesh
odis2148,Sri Lanka
odis2149,Bangladesh
odis2149,Sri Lanka
odis2150,Sri Lanka
odis2150,Bangladesh
odis2151,Netherlands
odis2151,Ireland
odis2152,Netherlands
odis2152,Ireland
odis2153,Ireland
odis2153,Netherlands
odis2154,India
odis2154,England
odis2155,Sri Lanka
odis2155,England
odis2156,India
odis2156,England
odis2157,Sri Lanka
odis2157,England
odis2158,England
odis2158,India
odis2159,Sri Lanka
odis2159,England
odis2160,Pakistan
odis2160,West Indies
odis2161,Pakistan
odis2161,England
odis2162,Pakistan
odis2162,West Indies
odis2163,England
odis2163,Pakistan
odis2164,Ireland
odis2164,South Africa
odis2165,Pakistan
odis2165,West Indies
odis2166,Ireland
odis2166,South Africa
odis2167,Pakistan
odis2167,England
odis2168,West Indies
odis2168,Pakistan
odis2169,Bangladesh
odis2169,Zimbabwe
odis2170,South Africa
odis2170,Ireland
odis2171,Zimbabwe
odis2171,Bangladesh
odis2172,Pakistan
odis2172,West Indies
odis2173,Sri Lanka
odis2173,India
odis2174,Zimbabwe
odis2174,Bangladesh
odis2175,Australia
odis2175,West Indies
odis2176,Sri Lanka
odis2176,India
odis2177,Australia
odis2177,West Indies
odis2178,India
odis2178,Sri Lanka
odis2179,West Indies
odis2179,Australia
odis2180,Sri Lanka
odis2180,South Africa
odis2181,South Africa
odis2181,Sri Lanka
odis2182,Papua New Guinea
odis2182,United States of America
odis2183,Papua New Guinea
odis2183,Nepal
odis2184,West Indies
odis2184,South Africa
odis2185,Sri Lanka
odis2185,South Africa
odis2186,Zimbabwe
odis2186,Ireland
odis2187,United States of America
odis2187,Papua New Guinea
odis2188,Nepal
odis2188,Papua New Guinea
odis2189,West Indies
odis2189,South Africa
odis2190,Ireland
odis2190,Zimbabwe
odis2191,United States of America
odis2191,Nepal
odis2192,West Indies
odis2192,South Africa
odis2193,Zimbabwe
odis2193,Ireland
odis2194,Nepal
odis2194,Oman
odis2195,United States of America
odis2195,Oman
odis2196,South Africa
odis2196,West Indies
odis2197,England
odis2197,New Zealand
odis2198,Nepal
odis2198,United States of America
odis2199,Oman
odis2199,Nepal
odis2200,West Indies
odis2200,South Africa
odis2201,England
odis2201,New Zealand
odis2202,Oman
odis2202,United States of America
odis2203,India
odis2203,Australia
odis2204,England
odis2204,New Zealand
odis2205,New Zealand
odis2205,England
odis2206,India
odis2206,Australia
odis2207,Papua New Guinea
odis2207,Scotland
odis2208,Oman
odis2208,Papua New Guinea
odis2209,Australia
odis2209,India
odis2210,England
odis2210,New Zealand
odis2211,Scotland
odis2211,Oman
odis2212,Papua New Guinea
odis2212,Scotland
odis2213,Papua New Guinea
odis2213,Oman
odis2214,Scotland
odis2214,Oman
odis2215,Ireland
odis2215,Zimbabwe
odis2216,Ireland
odis2216,Zimbabwe
odis2217,Zimbabwe
odis2217,Ireland
odis2218,Ireland
odis2218,Zimbabwe
odis2219,West Indies
odis2219,Pakistan
odis2220,West Indies
odis2220,Pakistan
odis2221,Pakistan
odis2221,West Indies
odis2222,Zimbabwe
odis2222,Bangladesh
odis2223,Pakistan
odis2223,Bangladesh
odis2224,Namibia
odis2224,Oman
odis2225,South Africa
odis2225,Netherlands
odis2226,Pakistan
odis2226,Zimbabwe
odis2227,West Indies
odis2227,Ireland
odis2228,West Indies
odis2228,Ireland
odis2229,Zimbabwe
odis2229,Sri Lanka
odis2230,West Indies
odis2230,Ireland
odis2231,Zimbabwe
odis2231,Sri Lanka
odis2232,South Africa
odis2232,India
odis2233,Afghanistan
odis2233,Netherlands
odis2234,Sri Lanka
odis2234,Zimbabwe
odis2235,India
odis2235,South Africa
odis2236,Afghanistan
odis2236,Netherlands
odis2237,South Africa
odis2237,India
odis2238,Afghanistan
odis2238,Netherlands
odis2239,West Indies
odis2239,South Africa
odis2240,South Africa
odis2240,West Indies
odis2241,South Africa
odis2241,West Indies
odis2242,Australia
odis2242,England
odis2243,Oman
odis2243,United Arab Emirates
odis2244,Oman
odis2244,United Arab Emirates
odis2245,West Indies
odis2245,India
odis2246,West Indies
odis2246,South Africa
odis2247,England
odis2247,Australia
odis2248,Oman
odis2248,United Arab Emirates
odis2249,England
odis2249,Australia
odis2250,India
odis2250,West Indies
odis2251,India
odis2251,West Indies
odis2252,New Zealand
odis2252,India
odis2253,India
odis2253,New Zealand
odis2254,India
odis2254,New Zealand
odis2255,New Zealand
odis2255,India
odis2256,Afghanistan
odis2256,Bangladesh
odis2257,New Zealand
odis2257,India
odis2258,Bangladesh
odis2258,Afghanistan
odis2259,Bangladesh
odis2259,Afghanistan
odis2260,West Indies
odis2260,New Zealand
