key,team
t20s0610,Bangladesh
t20s0610,Netherlands
t20s0611,South Africa
t20s0611,West Indies
t20s0612,South Africa
t20s0612,Australia
t20s0613,Afghanistan
t20s0613,Hong Kong
t20s0614,Scotland
t20s0614,Zimbabwe
t20s0615,Bangladesh
t20s0615,Ireland
t20s0616,Hong Kong
t20s0616,Scotland
t20s0617,Afghanistan
t20s0617,Zimbabwe
t20s0618,Bangladesh
t20s0618,Oman
t20s0619,Ireland
t20s0619,Netherlands
t20s0620,New Zealand
t20s0620,Sri Lanka
t20s0621,India
t20s0621,Bangladesh
t20s0622,India
t20s0622,New Zealand
t20s0623,Pakistan
t20s0623,West Indies
t20s0624,Bangladesh
t20s0624,Pakistan
t20s0625,England
t20s0625,West Indies
t20s0626,Bangladesh
t20s0626,England
t20s0627,Afghanistan
t20s0627,Sri Lanka
t20s0628,Australia
t20s0628,South Africa
t20s0629,Ireland
t20s0629,New Zealand
t20s0630,England
t20s0630,South Africa
t20s0631,Australia
t20s0631,New Zealand
t20s0632,India
t20s0632,Pakistan
t20s0633,India
t20s0633,Pakistan
t20s0634,Sri Lanka
t20s0634,Ireland
t20s0635,Bangladesh
t20s0635,West Indies
t20s0636,Sri Lanka
t20s0636,West Indies
t20s0637,Afghanistan
t20s0637,South Africa
t20s0638,Australia
t20s0638,New Zealand
t20s0639,Australia
t20s0639,Bangladesh
t20s0640,India
t20s0640,England
t20s0641,New Zealand
t20s0641,Pakistan
t20s0642,Ireland
t20s0642,South Africa
t20s0643,India
t20s0643,Bangladesh
t20s0644,Afghanistan
t20s0644,England
t20s0645,Bangladesh
t20s0645,Pakistan
t20s0646,Australia
t20s0646,Sri Lanka
t20s0647,England
t20s0647,West Indies
t20s0648,South Africa
t20s0648,West Indies
t20s0649,Australia
t20s0649,Pakistan
t20s0650,New Zealand
t20s0650,South Africa
t20s0651,Australia
t20s0651,Ireland
t20s0652,England
t20s0652,Sri Lanka
t20s0653,Bangladesh
t20s0653,New Zealand
t20s0654,England
t20s0654,Pakistan
t20s0655,India
t20s0655,West Indies
t20s0656,Afghanistan
t20s0656,West Indies
t20s0657,India
t20s0657,Australia
t20s0658,South Africa
t20s0658,Sri Lanka
t20s0659,South Africa
t20s0659,Sri Lanka
t20s0660,Australia
t20s0660,England
t20s0661,England
t20s0661,New Zealand
t20s0662,New Zealand
t20s0662,West Indies
t20s0663,India
t20s0663,West Indies
t20s0664,Australia
t20s0664,West Indies
t20s0665,England
t20s0665,West Indies
t20s0666,Zimbabwe
t20s0666,India
t20s0667,Zimbabwe
t20s0667,India
t20s0668,Zimbabwe
t20s0668,India
t20s0669,England
t20s0669,Pakistan
t20s0670,England
t20s0670,Pakistan
t20s0671,England
t20s0671,Sri Lanka
t20s0672,England
t20s0672,Pakistan
t20s0673,India
t20s0673,West Indies
t20s0674,India
t20s0674,West Indies
t20s0675,Ireland
t20s0675,Bangladesh
t20s0676,Ireland
t20s0676,Hong Kong
t20s0677,Sri Lanka
t20s0677,Australia
t20s0678,England
t20s0678,Pakistan
t20s0679,Sri Lanka
t20s0679,Australia
t20s0680,Pakistan
t20s0680,West Indies
t20s0681,Pakistan
t20s0681,West Indies
t20s0682,Pakistan
t20s0682,West Indies
t20s0683,Sri Lanka
t20s0683,Australia
t20s0684,New Zealand
t20s0684,Pakistan
t20s0685,India
t20s0685,Pakistan
t20s0686,United Arab Emirates
t20s0686,Afghanistan
t20s0687,United Arab Emirates
t20s0687,Afghanistan
t20s0688,United Arab Emirates
t20s0688,Afghanistan
t20s0689,New Zealand
t20s0689,Bangladesh
t20s0690,New Zealand
t20s0690,Bangladesh
t20s0691,New Zealand
t20s0691,Bangladesh
t20s0692,Afghanistan
t20s0692,Ireland
t20s0693,Hong Kong
t20s0693,Scotland
t20s0694,Netherlands
t20s0694,Oman
t20s0695,United Arab Emirates
t20s0695,Afghanistan
t20s0696,Hong Kong
t20s0696,Oman
t20s0697,Netherlands
t20s0697,Scotland
t20s0698,Hong Kong
t20s0698,Netherlands
t20s0699,United Arab Emirates
t20s0699,Ireland
t20s0700,Oman
t20s0700,Scotland
t20s0701,South Africa
t20s0701,Sri Lanka
t20s0702,Afghanistan
t20s0702,Ireland
t20s0703,Ireland
t20s0703,Scotland
t20s0704,Afghanistan
t20s0704,Oman
t20s0705,South Africa
t20s0705,Sri Lanka
t20s0706,South Africa
t20s0706,Sri Lanka
t20s0707,India
t20s0707,England
t20s0708,India
t20s0708,England
t20s0709,India
t20s0709,England
t20s0710,Australia
t20s0710,New Zealand
t20s0711,New Zealand
t20s0711,South Africa
t20s0712,Australia
t20s0712,Sri Lanka
t20s0713,Australia
t20s0713,New Zealand
t20s0714,Australia
t20s0714,Sri Lanka
t20s0715,Australia
t20s0715,New Zealand
t20s0716,Australia
t20s0716,Sri Lanka
t20s0717,Afghanistan
t20s0717,Ireland
t20s0718,Afghanistan
t20s0718,Ireland
t20s0719,Afghanistan
t20s0719,Ireland
t20s0720,West Indies
t20s0720,Pakistan
t20s0721,West Indies
t20s0721,Pakistan
t20s0722,West Indies
t20s0722,Pakistan
t20s0723,West Indies
t20s0723,Pakistan
t20s0724,Sri Lanka
t20s0724,Bangladesh
t20s0725,Sri Lanka
t20s0725,Bangladesh
t20s0726,United Arab Emirates
t20s0726,Papua New Guinea
t20s0727,United Arab Emirates
t20s0727,Papua New Guinea
t20s0728,United Arab Emirates
t20s0728,Papua New Guinea
t20s0729,West Indies
t20s0729,Afghanistan
t20s0730,West Indies
t20s0730,Afghanistan
t20s0731,West Indies
t20s0731,Afghanistan
t20s0732,England
t20s0732,South Africa
t20s0733,England
t20s0733,South Africa
t20s0734,England
t20s0734,South Africa
t20s0735,West Indies
t20s0735,India
t20s0736,Sri Lanka
t20s0736,India
t20s0737,Pakistan
t20s0737,ICC World XI
t20s0738,Pakistan
t20s0738,ICC World XI
t20s0739,Pakistan
t20s0739,ICC World XI
t20s0740,West Indies
t20s0740,England
t20s0741,Australia
t20s0741,India
t20s0742,India
t20s0742,Australia
t20s0743,West Indies
t20s0743,Sri Lanka
t20s0744,Sri Lanka
t20s0744,Pakistan
t20s0745,South Africa
t20s0745,Bangladesh
t20s0746,Sri Lanka
t20s0746,Pakistan
t20s0747,Pakistan
t20s0747,Sri Lanka
t20s0748,South Africa
t20s0748,Bangladesh
t20s0749,India
t20s0749,New Zealand
t20s0750,New Zealand
t20s0750,India
t20s0751,India
t20s0751,New Zealand
t20s0752,New Zealand
t20s0752,Pakistan
t20s0753,New Zealand
t20s0753,Pakistan
t20s0754,Pakistan
t20s0754,New Zealand
t20s0755,England
t20s0755,Australia
t20s0756,England
t20s0756,Australia
t20s0757,Australia
t20s0757,England
t20s0758,India
t20s0758,Sri Lanka
t20s0759,India
t20s0759,Sri Lanka
t20s0760,Sri Lanka
t20s0760,India
t20s0761,New Zealand
t20s0761,West Indies
t20s0762,New Zealand
t20s0762,West Indies
t20s0763,New Zealand
t20s0763,West Indies
t20s0764,Pakistan
t20s0764,New Zealand
t20s0765,Pakistan
t20s0765,New Zealand
t20s0766,Pakistan
t20s0766,New Zealand
t20s0767,New Zealand
t20s0767,Australia
t20s0768,Zimbabwe
t20s0768,Afghanistan
t20s0769,Afghanistan
t20s0769,Zimbabwe
t20s0770,England
t20s0770,Australia
t20s0771,England
t20s0771,Australia
t20s0772,South Africa
t20s0772,India
t20s0773,New Zealand
t20s0773,England
t20s0774,Bangladesh
t20s0774,Sri Lanka
t20s0775,South Africa
t20s0775,India
t20s0776,New Zealand
t20s0776,Australia
t20s0777,Sri Lanka
t20s0777,Bangladesh
t20s0778,India
t20s0778,South Africa
t20s0779,India
t20s0779,South Africa
t20s0780,England
t20s0780,New Zealand
t20s0781,South Africa
t20s0781,India
t20s0782,India
t20s0782,South Africa
t20s0783,New Zealand
t20s0783,Australia
t20s0784,India
t20s0784,South Africa
t20s0785,India
t20s0785,South Africa
t20s0786,India
t20s0786,Sri Lanka
t20s0787,Bangladesh
t20s0787,India
t20s0788,Sri Lanka
t20s0788,Bangladesh
t20s0789,Sri Lanka
t20s0789,India
t20s0790,New Zealand
t20s0790,West Indies
t20s0791,India
t20s0791,Bangladesh
t20s0792,New Zealand
t20s0792,West Indies
t20s0793,Sri Lanka
t20s0793,Bangladesh
t20s0794,Bangladesh
t20s0794,India
t20s0795,New Zealand
t20s0795,West Indies
t20s0796,India
t20s0796,Australia
t20s0797,Australia
t20s0797,England
t20s0798,West Indies
t20s0798,New Zealand
t20s0799,India
t20s0799,England
t20s0800,Australia
t20s0800,India
t20s0801,Sri Lanka
t20s0801,Pakistan
t20s0802,England
t20s0802,Australia
t20s0803,England
t20s0803,India
t20s0804,Pakistan
t20s0804,Sri Lanka
t20s0805,Australia
t20s0805,England
t20s0806,Pakistan
t20s0806,West Indies
t20s0807,Pakistan
t20s0807,West Indies
t20s0808,West Indies
t20s0808,Pakistan
t20s0809,South Africa
t20s0809,Bangladesh
t20s0810,South Africa
t20s0810,Bangladesh
t20s0811,West Indies
t20s0811,ICC World XI
t20s0812,Thailand
t20s0812,Pakistan
t20s0813,India
t20s0813,Malaysia
t20s0814,Afghanistan
t20s0814,Bangladesh
t20s0815,Sri Lanka
t20s0815,Malaysia
t20s0816,India
t20s0816,Thailand
t20s0817,Pakistan
t20s0817,Bangladesh
t20s0818,Bangladesh
t20s0818,Afghanistan
t20s0819,India
t20s0819,Bangladesh
t20s0820,Malaysia
t20s0820,Thailand
t20s0821,Pakistan
t20s0821,Sri Lanka
t20s0822,Ireland
t20s0822,New Zealand
t20s0823,Sri Lanka
t20s0823,India
t20s0824,Pakistan
t20s0824,Malaysia
t20s0825,Thailand
t20s0825,Bangladesh
t20s0826,Afghanistan
t20s0826,Bangladesh
t20s0827,Bangladesh
t20s0827,Malaysia
t20s0828,Sri Lanka
t20s0828,Thailand
t20s0829,Pakistan
t20s0829,India
t20s0830,India
t20s0830,Bangladesh
t20s0831,Netherlands
t20s0831,Ireland
t20s0832,Pakistan
t20s0832,Scotland
t20s0833,Ireland
t20s0833,Netherlands
t20s0834,Pakistan
t20s0834,Scotland
t20s0835,Ireland
t20s0835,Scotland
t20s0836,Scotland
t20s0836,Ireland
t20s0837,Netherlands
t20s0837,Scotland
t20s0838,Scotland
t20s0838,Netherlands
t20s0839,England
t20s0839,South Africa
t20s0840,New Zealand
t20s0840,South Africa
t20s0841,England
t20s0841,New Zealand
t20s0842,England
t20s0842,South Africa
t20s0843,India
t20s0843,Ireland
t20s0844,England
t20s0844,Australia
t20s0845,Ireland
t20s0845,Bangladesh
t20s0846,New Zealand
t20s0846,England
t20s0847,South Africa
t20s0847,New Zealand
t20s0848,Ireland
t20s0848,Bangladesh
t20s0849,India
t20s0849,Ireland
t20s0850,Bangladesh
t20s0850,Ireland
t20s0851,Pakistan
t20s0851,Zimbabwe
t20s0852,New Zealand
t20s0852,England
t20s0853,Pakistan
t20s0853,Australia
t20s0854,Australia
t20s0854,Zimbabwe
t20s0855,England
t20s0855,India
t20s0856,Zimbabwe
t20s0856,Pakistan
t20s0857,Pakistan
t20s0857,Australia
t20s0858,Zimbabwe
t20s0858,Australia
t20s0859,India
t20s0859,England
t20s0860,Papua New Guinea
t20s0860,Bangladesh
t20s0861,Netherlands
t20s0861,United Arab Emirates
t20s0862,Uganda
t20s0862,Scotland
t20s0863,Thailand
t20s0863,Ireland
t20s0864,United Arab Emirates
t20s0864,Papua New Guinea
t20s0865,Netherlands
t20s0865,Bangladesh
t20s0866,Scotland
t20s0866,Ireland
t20s0867,Australia
t20s0867,Pakistan
t20s0868,England
t20s0868,India
t20s0869,Papua New Guinea
t20s0869,Netherlands
t20s0870,United Arab Emirates
t20s0870,Bangladesh
t20s0871,Uganda
t20s0871,Ireland
t20s0872,Scotland
t20s0872,Thailand
t20s0873,United Arab Emirates
t20s0873,Thailand
t20s0874,Bangladesh
t20s0874,Scotland
t20s0875,Netherlands
t20s0875,Uganda
t20s0876,Ireland
t20s0876,Papua New Guinea
t20s0877,Bangladesh
t20s0877,Ireland
t20s0878,Thailand
t20s0878,Uganda
t20s0879,Papua New Guinea
t20s0879,Scotland
t20s0880,Netherlands
t20s0880,United Arab Emirates
t20s0881,Netherlands
t20s0881,Nepal
t20s0882,Bangladesh
t20s0882,West Indies
t20s0883,Bangladesh
t20s0883,West Indies
t20s0884,Bangladesh
t20s0884,West Indies
t20s0885,South Africa
t20s0885,Sri Lanka
t20s0886,Malawi
t20s0886,Namibia
t20s0887,Botswana
t20s0887,Lesotho
t20s0888,Afghanistan
t20s0888,Ireland
t20s0889,Mozambique
t20s0889,Botswana
t20s0890,Mozambique
t20s0890,Lesotho
t20s0891,Sierra Leone
t20s0891,Namibia
t20s0892,Afghanistan
t20s0892,Ireland
t20s0893,Sierra Leone
t20s0893,Malawi
t20s0894,Namibia
t20s0894,Lesotho
t20s0895,Mozambique
t20s0895,Namibia
t20s0896,Botswana
t20s0896,Sierra Leone
t20s0897,Botswana
t20s0897,Namibia
t20s0898,Sierra Leone
t20s0898,Lesotho
t20s0899,Sierra Leone
t20s0899,Namibia
t20s0900,Lesotho
t20s0900,Malawi
t20s0901,Sri Lanka
t20s0901,India
t20s0902,Sri Lanka
t20s0902,India
t20s0903,Sri Lanka
t20s0903,India
t20s0904,India
t20s0904,Sri Lanka
t20s0905,South Africa
t20s0905,West Indies
t20s0906,New Zealand
t20s0906,Australia
t20s0907,New Zealand
t20s0907,Australia
t20s0908,West Indies
t20s0908,South Africa
t20s0909,New Zealand
t20s0909,Australia
t20s0910,West Indies
t20s0910,South Africa
t20s0911,South Africa
t20s0911,Zimbabwe
t20s0912,Zimbabwe
t20s0912,South Africa
t20s0913,United Arab Emirates
t20s0913,Australia
t20s0914,Pakistan
t20s0914,Australia
t20s0915,Australia
t20s0915,Pakistan
t20s0916,Pakistan
t20s0916,Australia
t20s0917,Pakistan
t20s0917,Australia
t20s0918,England
t20s0918,Sri Lanka
t20s0919,Pakistan
t20s0919,Australia
t20s0920,Pakistan
t20s0920,Australia
t20s0921,Pakistan
t20s0921,New Zealand
t20s0922,New Zealand
t20s0922,Pakistan
t20s0923,West Indies
t20s0923,India
t20s0924,Pakistan
t20s0924,New Zealand
t20s0925,India
t20s0925,West Indies
t20s0926,West Indies
t20s0926,Bangladesh
t20s0927,Australia
t20s0927,Pakistan
t20s0928,India
t20s0928,New Zealand
t20s0929,West Indies
t20s0929,India
t20s0930,Ireland
t20s0930,Australia
t20s0931,Pakistan
t20s0931,India
t20s0932,Sri Lanka
t20s0932,South Africa
t20s0933,Bangladesh
t20s0933,England
t20s0934,Australia
t20s0934,New Zealand
t20s0935,Pakistan
t20s0935,Ireland
t20s0936,West Indies
t20s0936,South Africa
t20s0937,Sri Lanka
t20s0937,Bangladesh
t20s0938,New Zealand
t20s0938,Pakistan
t20s0939,India
t20s0939,Ireland
t20s0940,West Indies
t20s0940,Sri Lanka
t20s0941,South Africa
t20s0941,England
t20s0942,Ireland
t20s0942,New Zealand
t20s0943,India
t20s0943,Australia
t20s0944,South Africa
t20s0944,Australia
t20s0945,South Africa
t20s0945,Bangladesh
t20s0946,England
t20s0946,West Indies
t20s0947,Australia
t20s0947,India
t20s0948,India
t20s0948,England
t20s0949,Australia
t20s0949,West Indies
t20s0950,Australia
t20s0950,India
t20s0951,England
t20s0951,Australia
t20s0952,Australia
t20s0952,India
t20s0953,Bangladesh
t20s0953,West Indies
t20s0954,Bangladesh
t20s0954,West Indies
t20s0955,Bangladesh
t20s0955,West Indies
t20s0956,New Zealand
t20s0956,Sri Lanka
t20s0957,Pakistan
t20s0957,West Indies
t20s0958,United Arab Emirates
t20s0958,Nepal
t20s0959,Pakistan
t20s0959,West Indies
t20s0960,United Arab Emirates
t20s0960,Nepal
t20s0961,South Africa
t20s0961,Sri Lanka
t20s0962,South Africa
t20s0962,Pakistan
t20s0963,Pakistan
t20s0963,West Indies
t20s0964,United Arab Emirates
t20s0964,Nepal
t20s0965,South Africa
t20s0965,Pakistan
t20s0966,South Africa
t20s0966,Sri Lanka
t20s0967,New Zealand
t20s0967,India
t20s0968,New Zealand
t20s0968,India
t20s0969,South Africa
t20s0969,Pakistan
t20s0970,New Zealand
t20s0970,India
t20s0971,New Zealand
t20s0971,India
t20s0972,New Zealand
t20s0972,India
t20s0973,New Zealand
t20s0973,India
t20s0974,Oman
t20s0974,Ireland
t20s0975,Netherlands
t20s0975,Scotland
t20s0976,Ireland
t20s0976,Scotland
t20s0977,Oman
t20s0977,Netherlands
t20s0978,Oman
t20s0978,Scotland
t20s0979,Ireland
t20s0979,Netherlands
t20s0980,Hong Kong
t20s0980,United Arab Emirates
t20s0981,Kuwait
t20s0981,Malaysia
t20s0982,Thailand
t20s0982,China
t20s0983,Kuwait
t20s0983,United Arab Emirates
t20s0984,China
t20s0984,Hong Kong
t20s0985,Malaysia
t20s0985,Nepal
t20s0986,China
t20s0986,Kuwait
t20s0987,Thailand
t20s0987,Nepal
t20s0988,Malaysia
t20s0988,United Arab Emirates
t20s0989,Afghanistan
t20s0989,Ireland
t20s0990,China
t20s0990,Malaysia
t20s0991,Thailand
t20s0991,Hong Kong
t20s0992,Nepal
t20s0992,United Arab Emirates
t20s0993,Afghanistan
t20s0993,Ireland
t20s0994,Hong Kong
t20s0994,Nepal
t20s0995,Thailand
t20s0995,Kuwait
t20s0996,China
t20s0996,United Arab Emirates
t20s0997,India
t20s0997,Australia
t20s0998,Afghanistan
t20s0998,Ireland
t20s0999,Hong Kong
t20s0999,Kuwait
t20s1000,China
t20s1000,Nepal
t20s1001,Thailand
t20s1001,Malaysia
t20s1002,Thailand
t20s1002,United Arab Emirates
t20s1003,Kuwait
t20s1003,Nepal
t20s1004,India
t20s1004,Australia
t20s1005,India
t20s1005,England
t20s1006,West Indies
t20s1006,England
t20s1007,India
t20s1007,England
t20s1008,West Indies
t20s1008,England
t20s1009,India
t20s1009,England
t20s1010,West Indies
t20s1010,England
t20s1011,United Arab Emirates
t20s1011,United States of America
t20s1012,United Arab Emirates
t20s1012,United States of America
t20s1013,South Africa
t20s1013,Sri Lanka
t20s1014,Papua New Guinea
t20s1014,Vanuatu
t20s1015,Papua New Guinea
t20s1015,Philippines
t20s1016,South Africa
t20s1016,Sri Lanka
t20s1017,Papua New Guinea
t20s1017,Philippines
t20s1018,Philippines
t20s1018,Vanuatu
t20s1019,Papua New Guinea
t20s1019,Vanuatu
t20s1020,Philippines
t20s1020,Vanuatu
t20s1021,Sri Lanka
t20s1021,England
t20s1022,South Africa
t20s1022,Sri Lanka
t20s1023,Sri Lanka
t20s1023,England
t20s1024,Sri Lanka
t20s1024,England
t20s1025,Namibia
t20s1025,Botswana
t20s1026,Namibia
t20s1026,Botswana
t20s1027,Namibia
t20s1027,Botswana
t20s1028,Namibia
t20s1028,Botswana
t20s1029,Namibia
t20s1029,Botswana
t20s1030,Sierra Leone
t20s1030,Uganda
t20s1031,Zimbabwe
t20s1031,Mozambique
t20s1032,England
t20s1032,Pakistan
t20s1033,Indonesia
t20s1033,Papua New Guinea
t20s1034,Indonesia
t20s1034,Japan
t20s1035,Vanuatu
t20s1035,Papua New Guinea
t20s1036,Zimbabwe
t20s1036,Tanzania
t20s1037,Namibia
t20s1037,Uganda
t20s1038,Mozambique
t20s1038,Nigeria
t20s1039,Fiji
t20s1039,Papua New Guinea
t20s1040,Namibia
t20s1040,Sierra Leone
t20s1041,Kenya
t20s1041,Uganda
t20s1042,Mozambique
t20s1042,Rwanda
t20s1043,Japan
t20s1043,Papua New Guinea
t20s1044,Fiji
t20s1044,Japan
t20s1045,Vanuatu
t20s1045,Samoa
t20s1046,Zimbabwe
t20s1046,Rwanda
t20s1047,Papua New Guinea
t20s1047,Samoa
t20s1048,Vanuatu
t20s1048,Japan
t20s1049,Fiji
t20s1049,Indonesia
t20s1050,Rwanda
t20s1050,Tanzania
t20s1051,Zimbabwe
t20s1051,Nigeria
t20s1052,Zimbabwe
t20s1052,Namibia
t20s1053,South Africa
t20s1053,Pakistan
t20s1054,United States of America
t20s1054,Canada
t20s1055,South Africa
t20s1055,Pakistan
t20s1056,United States of America
t20s1056,Canada
t20s1057,South Africa
t20s1057,Pakistan
t20s1058,Uganda
t20s1058,Botswana
t20s1059,Ghana
t20s1059,Namibia
t20s1060,Botswana
t20s1060,Nigeria
t20s1061,Uganda
t20s1061,Namibia
t20s1062,Ghana
t20s1062,Kenya
t20s1063,Uganda
t20s1063,Kenya
t20s1064,Botswana
t20s1064,Namibia
t20s1065,Ghana
t20s1065,Nigeria
t20s1066,South Africa
t20s1066,Pakistan
t20s1067,Uganda
t20s1067,Ghana
t20s1068,South Africa
t20s1068,Pakistan
t20s1069,Germany
t20s1069,Italy
t20s1070,Ireland
t20s1070,West Indies
t20s1071,Ireland
t20s1071,West Indies
t20s1072,Ireland
t20s1072,West Indies
t20s1073,Guernsey
t20s1073,Germany
t20s1074,Jersey
t20s1074,Norway
t20s1075,Guernsey
t20s1075,Italy
t20s1076,Denmark
t20s1076,Jersey
t20s1077,Denmark
t20s1077,Norway
t20s1078,Tanzania
t20s1078,Uganda
t20s1079,Rwanda
t20s1079,Mali
t20s1080,Guernsey
t20s1080,Denmark
t20s1081,Rwanda
t20s1081,Uganda
t20s1082,Denmark
t20s1082,Germany
t20s1083,Italy
t20s1083,Jersey
t20s1084,Guernsey
t20s1084,Norway
t20s1085,Denmark
t20s1085,Italy
t20s1086,Guernsey
t20s1086,Denmark
t20s1087,Germany
t20s1087,Jersey
t20s1088,Germany
t20s1088,Norway
t20s1089,England
t20s1089,West Indies
t20s1090,Netherlands
t20s1090,Zimbabwe
t20s1091,Malaysia
t20s1091,Thailand
t20s1092,Netherlands
t20s1092,Zimbabwe
t20s1093,Netherlands
t20s1093,Scotland
t20s1094,Maldives
t20s1094,Thailand
t20s1095,Netherlands
t20s1095,Scotland
t20s1096,Germany
t20s1096,Netherlands
t20s1097,Malaysia
t20s1097,Thailand
t20s1098,Malaysia
t20s1098,Maldives
t20s1099,Germany
t20s1099,Scotland
t20s1100,Maldives
t20s1100,Thailand
t20s1101,Ireland
t20s1101,Zimbabwe
t20s1102,Malaysia
t20s1102,Nepal
t20s1103,Malaysia
t20s1103,Nepal
t20s1104,Ireland
t20s1104,Zimbabwe
t20s1105,Kuwait
t20s1105,Malaysia
t20s1106,Singapore
t20s1106,Qatar
t20s1107,Nepal
t20s1107,Qatar
t20s1108,Malaysia
t20s1108,Nepal
t20s1109,Singapore
t20s1109,Malaysia
t20s1110,Kuwait
t20s1110,Qatar
t20s1111,England
t20s1111,Australia
t20s1112,Malaysia
t20s1112,Qatar
t20s1113,Kuwait
t20s1113,Nepal
t20s1114,Singapore
t20s1114,Nepal
t20s1115,England
t20s1115,Australia
t20s1116,England
t20s1116,Australia
t20s1117,India
t20s1117,West Indies
t20s1118,India
t20s1118,West Indies
t20s1119,Netherlands
t20s1119,United Arab Emirates
t20s1120,West Indies
t20s1120,India
t20s1121,Netherlands
t20s1121,United Arab Emirates
t20s1122,Netherlands
t20s1122,Ireland
t20s1123,Ireland
t20s1123,Thailand
t20s1124,Netherlands
t20s1124,Scotland
t20s1125,Ireland
t20s1125,Scotland
t20s1126,Netherlands
t20s1126,Ireland
t20s1127,Scotland
t20s1127,Thailand
t20s1128,Netherlands
t20s1128,Scotland
t20s1129,Ireland
t20s1129,Thailand
t20s1130,Netherlands
t20s1130,Thailand
t20s1131,Ireland
t20s1131,Scotland
t20s1132,Canada
t20s1132,Cayman Islands
t20s1133,Bermuda
t20s1133,United States of America
t20s1134,Namibia
t20s1134,Botswana
t20s1135,Cayman Islands
t20s1135,United States of America
t20s1136,Bermuda
t20s1136,Canada
t20s1137,Namibia
t20s1137,Botswana
t20s1138,Canada
t20s1138,United States of America
t20s1139,Bermuda
t20s1139,Cayman Islands
t20s1140,Namibia
t20s1140,Botswana
t20s1141,United States of America
t20s1141,Bermuda
t20s1142,Canada
t20s1142,Cayman Islands
t20s1143,Namibia
t20s1143,Botswana
t20s1144,Cayman Islands
t20s1144,United States of America
t20s1145,Bermuda
t20s1145,Cayman Islands
t20s1146,Canada
t20s1146,United States of America
t20s1147,Singapore
t20s1147,Malaysia
t20s1148,Singapore
t20s1148,Malaysia
t20s1149,Singapore
t20s1149,Malaysia
t20s1150,Scotland
t20s1150,United States of America
t20s1151,Bangladesh
t20s1151,United States of America
t20s1152,Ireland
t20s1152,Netherlands
t20s1153,Scotland
t20s1153,Papua New Guinea
t20s1154,Namibia
t20s1154,Thailand
t20s1155,Sri Lanka
t20s1155,New Zealand
t20s1156,Bangladesh
t20s1156,Papua New Guinea
t20s1157,Papua New Guinea
t20s1157,United States of America
t20s1158,Scotland
t20s1158,Bangladesh
t20s1159,Namibia
t20s1159,Netherlands
t20s1160,Ireland
t20s1160,Thailand
t20s1161,Sri Lanka
t20s1161,New Zealand
t20s1162,Scotland
t20s1162,Namibia
t20s1163,Papua New Guinea
t20s1163,Thailand
t20s1164,Bangladesh
t20s1164,Ireland
t20s1165,Sri Lanka
t20s1165,New Zealand
t20s1166,Scotland
t20s1166,Netherlands
t20s1167,Bangladesh
t20s1167,Thailand
t20s1168,Namibia
t20s1168,United States of America
t20s1169,Ireland
t20s1169,Papua New Guinea
t20s1170,Rwanda
t20s1170,Nigeria
t20s1171,Bangladesh
t20s1171,Zimbabwe
t20s1172,West Indies
t20s1172,Australia
t20s1173,Afghanistan
t20s1173,Zimbabwe
t20s1174,Bangladesh
t20s1174,Afghanistan
t20s1175,Netherlands
t20s1175,Scotland
t20s1176,West Indies
t20s1176,Australia
t20s1177,Ireland
t20s1177,Scotland
t20s1178,Ireland
t20s1178,Netherlands
t20s1179,West Indies
t20s1179,Australia
t20s1180,Bangladesh
t20s1180,Zimbabwe
t20s1181,India
t20s1181,South Africa
t20s1182,Netherlands
t20s1182,Scotland
t20s1183,China
t20s1183,Hong Kong
t20s1184,South Korea
t20s1184,Japan
t20s1185,South Korea
t20s1185,China
t20s1186,Hong Kong
t20s1186,Japan
t20s1187,Afghanistan
t20s1187,Zimbabwe
t20s1188,Bangladesh
t20s1188,Afghanistan
t20s1189,China
t20s1189,Hong Kong
t20s1190,India
t20s1190,South Africa
t20s1191,India
t20s1191,South Africa
t20s1192,Nepal
t20s1192,Zimbabwe
t20s1193,Singapore
t20s1193,Nepal
t20s1194,Malaysia
t20s1194,Vanuatu
t20s1195,Singapore
t20s1195,Zimbabwe
t20s1196,Australia
t20s1196,Sri Lanka
t20s1197,Australia
t20s1197,Sri Lanka
t20s1198,Malaysia
t20s1198,Vanuatu
t20s1199,Nepal
t20s1199,Zimbabwe
t20s1200,India
t20s1200,South Africa
t20s1201,Malaysia
t20s1201,Vanuatu
t20s1202,Australia
t20s1202,Sri Lanka
t20s1203,India
t20s1203,South Africa
t20s1204,Malaysia
t20s1204,Vanuatu
t20s1205,Singapore
t20s1205,Zimbabwe
t20s1206,Malaysia
t20s1206,Vanuatu
t20s1207,India
t20s1207,South Africa
t20s1208,Pakistan
t20s1208,Sri Lanka
t20s1209,Ireland
t20s1209,Netherlands
t20s1210,Hong Kong
t20s1210,Nepal
t20s1211,Oman
t20s1211,Ireland
t20s1212,Pakistan
t20s1212,Sri Lanka
t20s1213,Hong Kong
t20s1213,Ireland
t20s1214,Nepal
t20s1214,Netherlands
t20s1215,Pakistan
t20s1215,Sri Lanka
t20s1216,Oman
t20s1216,Netherlands
t20s1217,Ireland
t20s1217,Nepal
t20s1218,Oman
t20s1218,Nepal
t20s1219,Hong Kong
t20s1219,Netherlands
t20s1220,United Arab Emirates
t20s1220,Oman
t20s1221,Kenya
t20s1221,Netherlands
t20s1222,Hong Kong
t20s1222,Ireland
t20s1223,Scotland
t20s1223,Singapore
t20s1224,United Arab Emirates
t20s1224,Ireland
t20s1225,Kenya
