key,date
t20s2146,2022-07-19
t20s2147,2022-07-19
t20s2148,2022-07-19
t20s2149,2022-07-19
t20s2150,2022-07-19
t20s2151,2022-07-20
t20s2152,2022-07-21
t20s2153,2022-07-21
t20s2154,2022-07-22
t20s2155,2022-07-23
t20s2156,2022-07-23
t20s2157,2022-07-24
t20s2158,2022-07-24
t20s2159,2022-07-24
t20s2160,2022-07-24
t20s2161,2022-07-25
t20s2162,2022-07-25
t20s2163,2022-07-25
t20s2164,2022-07-25
t20s2165,2022-07-27
t20s2166,2022-07-27
t20s2167,2022-07-27
t20s2168,2022-07-27
t20s2169,2022-07-27
t20s2170,2022-07-27
t20s2171,2022-07-28
t20s2172,2022-07-28
t20s2173,2022-07-28
t20s2174,2022-07-28
t20s2175,2022-07-28
t20s2176,2022-07-29
t20s2177,2022-07-29
t20s2178,2022-07-29
t20s2179,2022-07-29
t20s2180,2022-07-30
t20s2181,2022-07-30
t20s2182,2022-07-30
t20s2183,2022-07-30
t20s2184,2022-07-30
t20s2185,2022-07-31
t20s2186,2022-07-31
t20s2187,2022-07-31
t20s2188,2022-07-31
t20s2189,2022-07-31
t20s2190,2022-07-31
t20s2191,2022-07-31
t20s2192,2022-07-31
t20s2193,2022-08-01
t20s2194,2022-08-02
t20s2195,2022-08-02
t20s2196,2022-08-02
t20s2197,2022-08-02
t20s2198,2022-08-03
t20s2199,2022-08-03
t20s2200,2022-08-03
t20s2201,2022-08-04
t20s2202,2022-08-04
t20s2203,2022-08-04
t20s2204,2022-08-05
t20s2205,2022-08-05
t20s2206,2022-08-06
t20s2207,2022-08-06
t20s2208,2022-08-06
t20s2209,2022-08-07
t20s2210,2022-08-07
t20s2211,2022-08-07
t20s2212,2022-08-09
t20s2213,2022-08-10
t20s2214,2022-08-11
t20s2215,2022-08-12
t20s2216,2022-08-12
t20s2217,2022-08-13
t20s2218,2022-08-14
t20s2219,2022-08-14
t20s2220,2022-08-15
t20s2221,2022-08-17
t20s2222,2022-08-17
t20s2223,2022-08-20
t20s2224,2022-08-21
t20s2225,2022-08-22
t20s2226,2022-08-23
t20s2227,2022-08-24
t20s2228,2022-08-24
t20s2229,2022-08-25
t20s2230,2022-08-27
t20s2231,2022-08-28
t20s2232,2022-08-28
t20s2233,2022-08-29
t20s2234,2022-08-30
t20s2235,2022-08-30
t20s2236,2022-08-31
t20s2237,2022-09-01
t20s2238,2022-09-02
t20s2239,2022-09-03
t20s2240,2022-09-04
t20s2241,2022-09-05
t20s2242,2022-09-06
t20s2243,2022-09-06
t20s2244,2022-09-07
t20s2245,2022-09-08
t20s2246,2022-09-09
t20s2247,2022-09-10
t20s2248,2022-09-10
t20s2249,2022-09-10
t20s2250,2022-09-11
t20s2251,2022-09-11
t20s2252,2022-09-11
t20s2253,2022-09-12
t20s2254,2022-09-13
t20s2255,2022-09-13
t20s2256,2022-09-13
t20s2257,2022-09-13
t20s2258,2022-09-14
t20s2259,2022-09-14
t20s2260,2022-09-15
t20s2261,2022-09-15
t20s2262,2022-09-15
t20s2263,2022-09-15
t20s2264,2022-09-16
t20s2265,2022-09-17
t20s2266,2022-09-17
t20s2267,2022-09-18
t20s2268,2022-09-18
t20s2269,2022-09-18
t20s2270,2022-09-18
t20s2271,2022-09-18
t20s2272,2022-09-18
t20s2273,2022-09-19
t20s2274,2022-09-19
t20s2275,2022-09-19
t20s2276,2022-09-19
t20s2277,2022-09-19
t20s2278,2022-09-19
t20s2279,2022-09-20
t20s2280,2022-09-20
t20s2281,2022-09-20
t20s2282,2022-09-21
t20s2283,2022-09-21
t20s2284,2022-09-21
t20s2285,2022-09-21
t20s2286,2022-09-21
t20s2287,2022-09-22
t20s2288,2022-09-22
t20s2289,2022-09-23
t20s2290,2022-09-23
t20s2291,2022-09-23
t20s2292,2022-09-23
t20s2293,2022-09-23
t20s2294,2022-09-23
t20s2295,2022-09-25
t20s2296,2022-09-25
t20s2297,2022-09-25
t20s2298,2022-09-25
t20s2299,2022-09-25
t20s2300,2022-09-25
t20s2301,2022-09-25
t20s2302,2022-09-27
t20s2303,2022-09-28
t20s2304,2022-09-28
t20s2305,2022-09-28
t20s2306,2022-09-30
t20s2307,2022-10-01
t20s2308,2022-10-01
t20s2309,2022-10-01
t20s2310,2022-10-02
t20s2311,2022-10-02
t20s2312,2022-10-02
t20s2313,2022-10-02
t20s2314,2022-10-02
t20s2315,2022-10-03
t20s2316,2022-10-03
t20s2317,2022-10-04
t20s2318,2022-10-04
t20s2319,2022-10-04
t20s2320,2022-10-05
t20s2321,2022-10-05
t20s2322,2022-10-05
t20s2323,2022-10-06
t20s2324,2022-10-06
t20s2325,2022-10-06
t20s2326,2022-10-07
t20s2327,2022-10-07
t20s2328,2022-10-07
t20s2329,2022-10-07
t20s2330,2022-10-08
t20s2331,2022-10-08
t20s2332,2022-10-08
t20s2333,2022-10-09
t20s2334,2022-10-09
t20s2335,2022-10-09
t20s2336,2022-10-09
t20s2337,2022-10-10
t20s2338,2022-10-10
t20s2339,2022-10-10
t20s2340,2022-10-11
t20s2341,2022-10-11
t20s2342,2022-10-11
t20s2343,2022-10-12
t20s2344,2022-10-12
t20s2345,2022-10-13
t20s2346,2022-10-13
t20s2347,2022-10-13
t20s2348,2022-10-14
t20s2349,2022-10-14
t20s2350,2022-10-15
t20s2351,2022-10-15
t20s2352,2022-10-15
t20s2353,2022-10-16
t20s2354,2022-10-16
t20s2355,2022-10-16
t20s2356,2022-10-17
t20s2357,2022-10-17
t20s2358,2022-10-18
t20s2359,2022-10-18
t20s2360,2022-10-18
t20s2361,2022-10-18
t20s2362,2022-10-19
t20s2363,2022-10-19
t20s2364,2022-10-20
t20s2365,2022-10-20
t20s2366,2022-10-21
t20s2367,2022-10-21
t20s2368,2022-10-22
t20s2369,2022-10-22
t20s2370,2022-10-23
t20s2371,2022-10-23
t20s2372,2022-10-24
t20s2373,2022-10-24
t20s2374,2022-10-25
t20s2375,2022-10-26
t20s2376,2022-10-27
t20s2377,2022-10-27
t20s2378,2022-10-27
t20s2379,2022-10-27
t20s2380,2022-10-28
t20s2381,2022-10-29
t20s2382,2022-10-29
t20s2383,2022-10-30
t20s2384,2022-10-30
t20s2385,2022-10-30
t20s2386,2022-10-30
t20s2387,2022-10-31
t20s2388,2022-11-01
t20s2389,2022-11-01
t20s2390,2022-11-02
t20s2391,2022-11-02
t20s2392,2022-11-03
t20s2393,2022-11-04
t20s2394,2022-11-04
t20s2395,2022-11-04
t20s2396,2022-11-04
t20s2397,2022-11-05
t20s2398,2022-11-05
t20s2399,2022-11-05
t20s2400,2022-11-06
t20s2401,2022-11-06
t20s2402,2022-11-06
t20s2403,2022-11-06
t20s2404,2022-11-06
t20s2405,2022-11-09
t20s2406,2022-11-10
t20s2407,2022-11-12
t20s2408,2022-11-13
t20s2409,2022-11-13
t20s2410,2022-11-14
t20s2411,2022-11-14
t20s2412,2022-11-14
t20s2413,2022-11-14
t20s2414,2022-11-15
t20s2415,2022-11-15
t20s2416,2022-11-16
t20s2417,2022-11-16
t20s2418,2022-11-16
t20s2419,2022-11-17
t20s2420,2022-11-17
t20s2421,2022-11-17
t20s2422,2022-11-17
t20s2423,2022-11-17
t20s2424,2022-11-20
t20s2425,2022-11-18
t20s2426,2022-11-18
t20s2427,2022-11-18
t20s2428,2022-11-18
t20s2429,2022-11-19
t20s2430,2022-11-19
t20s2431,2022-11-20
t20s2432,2022-11-20
t20s2433,2022-11-20
t20s2434,2022-11-20
t20s2435,2022-11-20
t20s2436,2022-11-21
t20s2437,2022-11-21
t20s2438,2022-11-21
t20s2439,2022-11-22
t20s2440,2022-11-22
t20s2441,2022-11-22
t20s2442,2022-11-22
t20s2443,2022-11-24
t20s2444,2022-11-24
t20s2445,2022-11-24
t20s2446,2022-11-24
t20s2447,2022-11-25
t20s2448,2022-11-25
t20s2449,2022-11-29
t20s2450,2022-11-30
t20s2451,2022-12-01
t20s2452,2022-12-01
t20s2453,2022-12-01
t20s2454,2022-12-02
t20s2455,2022-12-02
t20s2456,2022-12-02
t20s2457,2022-12-02
t20s2458,2022-12-02
t20s2459,2022-12-02
t20s2460,2022-12-03
t20s2461,2022-12-04
t20s2462,2022-12-04
t20s2463,2022-12-04
t20s2464,2022-12-04
t20s2465,2022-12-05
t20s2466,2022-12-05
t20s2467,2022-12-05
t20s2468,2022-12-05
t20s2469,2022-12-06
t20s2470,2022-12-06
t20s2471,2022-12-06
t20s2472,2022-12-07
t20s2473,2022-12-08
t20s2474,2022-12-08
t20s2475,2022-12-08
t20s2476,2022-12-09
t20s2477,2022-12-09
t20s2478,2022-12-09
t20s2479,2022-12-09
t20s2480,2022-12-11
t20s2481,2022-12-11
t20s2482,2022-12-13
t20s2483,2022-12-14
t20s2484,2022-12-14
t20s2485,2022-12-14
t20s2486,2022-12-14
t20s2487,2022-12-15
t20s2488,2022-12-15
t20s2489,2022-12-15
t20s2490,2022-12-15
t20s2491,2022-12-16
t20s2492,2022-12-16
t20s2493,2022-12-17
t20s2494,2022-12-17
t20s2495,2022-12-18
t20s2496,2022-12-18
t20s2497,2022-12-18
t20s2498,2022-12-18
t20s2499,2022-12-18
t20s2500,2022-12-18
t20s2501,2022-12-18
t20s2502,2022-12-19
t20s2503,2022-12-19
t20s2504,2022-12-19
t20s2505,2022-12-19
t20s2506,2022-12-20
t20s2507,2022-12-20
t20s2508,2022-12-20
t20s2509,2022-12-21
t20s2510,2022-12-21
t20s2511,2022-12-21
t20s2512,2022-12-21
t20s2513,2022-12-22
t20s2514,2022-12-22
t20s2515,2022-12-22
t20s2516,2022-12-22
t20s2517,2022-12-22
t20s2518,2022-12-23
t20s2519,2022-12-23
t20s2520,2022-12-23
t20s2521,2023-01-03
t20s2522,2023-01-05
t20s2523,2023-01-07
t20s2524,2023-01-12
t20s2525,2023-01-14
t20s2526,2023-01-15
t20s2527,2023-01-19
t20s2528,2023-01-21
t20s2529,2023-01-23
t20s2530,2023-01-24
t20s2531,2023-01-25
t20s2532,2023-01-26
t20s2533,2023-01-27
t20s2534,2023-01-28
t20s2535,2023-01-29
t20s2536,2023-01-30
t20s2537,2023-02-01
t20s2538,2023-02-02
t20s2539,2023-02-09
t20s2540,2023-02-10
t20s2541,2023-02-10
t20s2542,2023-02-11
t20s2543,2023-02-11
t20s2544,2023-02-11
t20s2545,2023-02-12
t20s2546,2023-02-12
t20s2547,2023-02-12
t20s2548,2023-02-13
t20s2549,2023-02-13
t20s2550,2023-02-14
t20s2551,2023-02-15
t20s2552,2023-02-15
t20s2553,2023-02-16
t20s2554,2023-02-16
t20s2555,2023-02-17
t20s2556,2023-02-17
t20s2557,2023-02-18
t20s2558,2023-02-18
t20s2559,2023-02-18
t20s2560,2023-02-19
t20s2561,2023-02-19
t20s2562,2023-02-19
t20s2563,2023-02-20
t20s2564,2023-02-21
t20s2565,2023-02-21
t20s2566,2023-02-21
t20s2567,2023-02-22
t20s2568,2023-02-23
t20s2569,2023-02-24
t20s2570,2023-02-24
t20s2571,2023-02-25
t20s2572,2023-02-25
t20s2573,2023-02-25
t20s2574,2023-02-25
t20s2575,2023-02-26
t20s2576,2023-02-26
t20s2577,2023-02-26
t20s2578,2023-02-26
t20s2579,2023-02-26
t20s2580,2023-02-28
t20s2581,2023-02-28
t20s2582,2023-03-02
t20s2583,2023-03-02
t20s2584,2023-03-04
t20s2585,2023-03-04
t20s2586,2023-03-08
t20s2587,2023-03-08
t20s2588,2023-03-09
t20s2589,2023-03-09
t20s2590,2023-03-09
t20s2591,2023-03-11
t20s2592,2023-03-11
t20s2593,2023-03-12
t20s2594,2023-03-12
t20s2595,2023-03-12
t20s2596,2023-03-14
t20s2597,2023-03-24
t20s2598,2023-03-25
t20s2599,2023-03-26
t20s2600,2023-03-26
t20s2601,2023-03-27
t20s2602,2023-03-27
t20s2603,2023-03-28
t20s2604,2023-03-29
t20s2605,2023-03-31
t20s2606,2023-04-02
t20s2607,2023-04-05
t20s2608,2023-04-08
t20s2609,2023-04-10
t20s2610,2023-04-11
t20s2611,2023-04-11
t20s2612,2023-04-14
t20s2613,2023-04-15
t20s2614,2023-04-17
t20s2615,2023-04-20
t20s2616,2023-04-24
t20s2617,2023-04-25
t20s2618,2023-04-25
t20s2619,2023-04-25
t20s2620,2023-04-26
t20s2621,2023-04-27
t20s2622,2023-04-27
t20s2623,2023-04-27
t20s2624,2023-04-28
t20s2625,2023-04-29
t20s2626,2023-04-30
t20s2627,2023-05-01
t20s2628,2023-05-01
t20s2629,2023-05-02
t20s2630,2023-05-04
t20s2631,2023-05-04
t20s2632,2023-05-05
t20s2633,2023-05-05
t20s2634,2023-05-06
t20s2635,2023-05-06
t20s2636,2023-05-06
t20s2637,2023-05-07
t20s2638,2023-05-07
t20s2639,2023-05-09
t20s2640,2023-05-11
t20s2641,2023-05-12
t20s2642,2023-05-18
t20s2643,2023-05-18
t20s2644,2023-05-19
t20s2645,2023-05-19
t20s2646,2023-05-20
t20s2647,2023-05-21
t20s2648,2023-05-29
t20s2649,2023-05-29
t20s2650,2023-05-29
t20s2651,2023-05-29
t20s2652,2023-05-30
t20s2653,2023-05-30
t20s2654,2023-05-30
t20s2655,2023-05-30
t20s2656,2023-06-01
t20s2657,2023-06-01
t20s2658,2023-06-01
t20s2659,2023-06-01
t20s2660,2023-06-01
t20s2661,2023-06-02
t20s2662,2023-06-02
t20s2663,2023-06-02
t20s2664,2023-06-03
t20s2665,2023-06-04
t20s2666,2023-06-10
t20s2667,2023-06-10
t20s2668,2023-06-11
t20s2669,2023-06-11
t20s2670,2023-06-11
t20s2671,2023-06-11
t20s2672,2023-06-11
t20s2673,2023-06-13
t20s2674,2023-06-13
t20s2675,2023-06-14
t20s2676,2023-06-14
t20s2677,2023-06-14
t20s2678,2023-06-15
t20s2679,2023-06-15
t20s2680,2023-06-17
t20s2681,2023-06-17
t20s2682,2023-06-18
t20s2683,2023-06-18
t20s2684,2023-06-19
t20s2685,2023-06-19
t20s2686,2023-06-21
t20s2687,2023-06-23
t20s2688,2023-06-23
t20s2689,2023-06-23
t20s2690,2023-06-24
t20s2691,2023-06-24
t20s2692,2023-06-24
t20s2693,2023-06-29
t20s2694,2023-06-30
t20s2695,2023-07-01
t20s2696,2023-07-04
t20s2697,2023-07-05
t20s2698,2023-07-06
t20s2699,2023-07-08
t20s2700,2023-07-08
t20s2701,2023-07-08
t20s2702,2023-07-09
t20s2703,2023-07-10
t20s2704,2023-07-10
t20s2705,2023-07-10
t20s2706,2023-07-10
t20s2707,2023-07-11
t20s2708,2023-07-11
t20s2709,2023-07-11
t20s2710,2023-07-11
t20s2711,2023-07-12
t20s2712,2023-07-12
t20s2713,2023-07-12
t20s2714,2023-07-12
t20s2715,2023-07-12
t20s2716,2023-07-13
t20s2717,2023-07-13
t20s2718,2023-07-13
t20s2719,2023-07-13
t20s2720,2023-07-13
t20s2721,2023-07-14
t20s2722,2023-07-14
t20s2723,2023-07-14
t20s2724,2023-07-14
t20s2725,2023-07-14
t20s2726,2023-07-15
t20s2727,2023-07-15
t20s2728,2023-07-15
t20s2729,2023-07-15
t20s2730,2023-07-16
t20s2731,2023-07-16
t20s2732,2023-07-16
t20s2733,2023-07-16
t20s2734,2023-07-20
t20s2735,2023-07-20
t20s2736,2023-07-20
t20s2737,2023-07-21
t20s2738,2023-07-21
t20s2739,2023-07-21
t20s2740,2023-07-22
t20s2741,2023-07-22
t20s2742,2023-07-23
t20s2743,2023-07-23
t20s2744,2023-07-23
t20s2745,2023-07-23
t20s2746,2023-07-24
t20s2747,2023-07-24
t20s2748,2023-07-24
t20s2749,2023-07-25
t20s2750,2023-07-25
t20s2751,2023-07-25
t20s2752,2023-07-25
t20s2753,2023-07-25
t20s2754,2023-07-26
t20s2755,2023-07-26
t20s2756,2023-07-26
t20s2757,2023-07-26
t20s2758,2023-07-27
t20s2759,2023-07-27
t20s2760,2023-07-27
t20s2761,2023-07-28
t20s2762,2023-07-28
t20s2763,2023-07-28
t20s2764,2023-07-28
t20s2765,2023-07-28
t20s2766,2023-07-28
t20s2767,2023-07-29
t20s2768,2023-07-29
t20s2769,2023-07-30
t20s2770,2023-07-30
t20s2771,2023-07-31
t20s2772,2023-07-31
t20s2773,2023-08-01
t20s2774,2023-08-03
t20s2775,2023-08-04
t20s2776,2023-08-04
t20s2777,2023-08-04
t20s2778,2023-08-05
t20s2779,2023-08-05
t20s2780,2023-08-05
t20s2781,2023-08-05
t20s2782,2023-08-06
t20s2783,2023-08-06
t20s2784,2023-08-06
t20s2785,2023-08-08
t20s2786,2023-08-12
t20s2787,2023-08-13
t20s2788,2023-08-14
t20s2789,2023-08-14
t20s2790,2023-08-14
