batter,bowler,non_striker,runs_batter,runs_extras,runs_total,over,delivery_no,batting_team,inning_no,wickets_kind,wickets_player_out,review_by,review_umpire,review_batter,review_decision,bowling_team,key,review_umpires_call,replacements_role,review_type,replacements_match,runs_non_boundary,extras_type
TK Curran,Imran Tahir,L Wood,0,0,0,6,3,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
TK Curran,Imran Tahir,L Wood,0,0,0,6,4,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
TK Curran,Imran Tahir,L Wood,3,0,3,6,5,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
L Wood,Imran Tahir,TK Curran,1,0,1,6,6,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
L Wood,DJ Bravo,TK Curran,4,0,4,7,1,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
L Wood,DJ Bravo,TK Curran,1,0,1,7,2,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
TK Curran,DJ Bravo,L Wood,0,0,0,7,3,Desert Vipers,2,bowled,TK Curran,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,DJ Bravo,L Wood,0,0,0,7,4,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,DJ Bravo,L Wood,0,0,0,7,5,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,DJ Bravo,L Wood,0,1,1,7,5,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,wides
MRJ Watt,DJ Bravo,L Wood,1,0,1,7,6,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,Imran Tahir,L Wood,1,0,1,8,1,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
L Wood,Imran Tahir,MRJ Watt,0,2,2,8,2,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,legbyes
L Wood,Imran Tahir,MRJ Watt,1,0,1,8,3,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,Imran Tahir,L Wood,0,0,0,8,4,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,Imran Tahir,L Wood,0,0,0,8,5,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,Imran Tahir,L Wood,0,0,0,8,6,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
L Wood,DR Mousley,MRJ Watt,0,0,0,9,1,Desert Vipers,2,bowled,L Wood,,,,,MI Emirates,ilt00019,,,,,,
M Pathirana,DR Mousley,MRJ Watt,0,0,0,9,2,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
M Pathirana,DR Mousley,MRJ Watt,0,0,0,9,3,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
M Pathirana,DR Mousley,MRJ Watt,1,0,1,9,4,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,DR Mousley,M Pathirana,0,0,0,9,5,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,DR Mousley,M Pathirana,1,0,1,9,6,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,Imran Tahir,M Pathirana,2,0,2,10,1,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,Imran Tahir,M Pathirana,4,0,4,10,2,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,Imran Tahir,M Pathirana,1,0,1,10,3,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
M Pathirana,Imran Tahir,MRJ Watt,0,0,0,10,4,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
M Pathirana,Imran Tahir,MRJ Watt,0,0,0,10,5,Desert Vipers,2,bowled,M Pathirana,,,,,MI Emirates,ilt00019,,,,,,
Shiraz Ahmed,Imran Tahir,MRJ Watt,1,0,1,10,6,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
Shiraz Ahmed,DR Mousley,MRJ Watt,1,0,1,11,1,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,DR Mousley,Shiraz Ahmed,1,0,1,11,2,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
Shiraz Ahmed,DR Mousley,MRJ Watt,1,0,1,11,3,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,DR Mousley,Shiraz Ahmed,0,0,0,11,4,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,DR Mousley,Shiraz Ahmed,1,0,1,11,5,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
Shiraz Ahmed,DR Mousley,MRJ Watt,4,0,4,11,6,Desert Vipers,2,,,,,,,MI Emirates,ilt00019,,,,,,
MRJ Watt,Imran Tahir,Shiraz Ahmed,0,0,0,12,1,Desert Vipers,2,caught,MRJ Watt,,,,,MI Emirates,ilt00019,,,,,,
PR Stirling,FJ Klaassen,JM Clarke,0,0,0,0,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
PR Stirling,FJ Klaassen,JM Clarke,0,0,0,0,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
PR Stirling,FJ Klaassen,JM Clarke,0,0,0,0,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
PR Stirling,FJ Klaassen,JM Clarke,0,0,0,0,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
PR Stirling,FJ Klaassen,JM Clarke,0,0,0,0,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
PR Stirling,FJ Klaassen,JM Clarke,0,0,0,0,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,PR Stirling,4,0,4,1,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,PR Stirling,1,0,1,1,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
PR Stirling,Hazrat Luqman,JM Clarke,0,0,0,1,3,Abu Dhabi Knight Riders,1,caught,PR Stirling,,,,,Dubai Capitals,ilt00020,,,,,,
DM de Silva,Hazrat Luqman,JM Clarke,0,0,0,1,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
DM de Silva,Hazrat Luqman,JM Clarke,1,0,1,1,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,DM de Silva,4,0,4,1,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
DM de Silva,FJ Klaassen,JM Clarke,1,0,1,2,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,FJ Klaassen,DM de Silva,0,0,0,2,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,FJ Klaassen,DM de Silva,2,0,2,2,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,FJ Klaassen,DM de Silva,0,0,0,2,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,FJ Klaassen,DM de Silva,0,0,0,2,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,FJ Klaassen,DM de Silva,0,0,0,2,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
DM de Silva,C Karunaratne,JM Clarke,0,1,1,3,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
DM de Silva,C Karunaratne,JM Clarke,0,1,1,3,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
DM de Silva,C Karunaratne,JM Clarke,1,0,1,3,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,C Karunaratne,DM de Silva,0,1,1,3,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,legbyes
DM de Silva,C Karunaratne,JM Clarke,2,0,2,3,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
DM de Silva,C Karunaratne,JM Clarke,0,0,0,3,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
DM de Silva,C Karunaratne,JM Clarke,1,0,1,3,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,C Karunaratne,DM de Silva,0,0,0,3,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
DM de Silva,Hazrat Luqman,JM Clarke,1,0,1,4,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,DM de Silva,4,0,4,4,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,DM de Silva,4,0,4,4,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,DM de Silva,4,0,4,4,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,DM de Silva,4,0,4,4,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,DM de Silva,0,1,1,4,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
JM Clarke,Hazrat Luqman,DM de Silva,0,2,2,4,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
DM de Silva,Hazrat Luqman,JM Clarke,0,0,0,4,6,Abu Dhabi Knight Riders,1,caught,DM de Silva,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,C Karunaratne,BA King,0,0,0,5,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,C Karunaratne,BA King,4,0,4,5,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,C Karunaratne,BA King,0,1,1,5,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
JM Clarke,C Karunaratne,BA King,0,0,0,5,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,C Karunaratne,BA King,6,0,6,5,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,C Karunaratne,BA King,0,0,0,5,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,C Karunaratne,BA King,2,0,2,5,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,Hazrat Luqman,JM Clarke,0,0,0,6,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,Hazrat Luqman,JM Clarke,0,1,1,6,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,legbyes
JM Clarke,Hazrat Luqman,BA King,4,0,4,6,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,BA King,0,0,0,6,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,BA King,6,0,6,6,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,Hazrat Luqman,BA King,1,0,1,6,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,A Zampa,BA King,1,0,1,7,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,A Zampa,JM Clarke,0,0,0,7,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,A Zampa,JM Clarke,1,0,1,7,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,A Zampa,BA King,1,0,1,7,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,A Zampa,JM Clarke,1,0,1,7,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
JM Clarke,A Zampa,BA King,0,0,0,7,6,Abu Dhabi Knight Riders,1,lbw,JM Clarke,Abu Dhabi Knight Riders,RA Kettleborough,JM Clarke,struck down,Dubai Capitals,ilt00020,,,,,,
BA King,Sikandar Raza,KIC Asalanka,0,1,1,8,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
BA King,Sikandar Raza,KIC Asalanka,1,0,1,8,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,Sikandar Raza,BA King,2,0,2,8,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,Sikandar Raza,BA King,1,0,1,8,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,Sikandar Raza,KIC Asalanka,0,0,0,8,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,Sikandar Raza,KIC Asalanka,4,0,4,8,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,Sikandar Raza,KIC Asalanka,0,0,0,8,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,A Zampa,BA King,1,0,1,9,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
BA King,A Zampa,KIC Asalanka,0,0,0,9,2,Abu Dhabi Knight Riders,1,lbw,BA King,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,A Zampa,KIC Asalanka,2,0,2,9,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,A Zampa,KIC Asalanka,0,3,3,9,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
Zawar Farid,A Zampa,KIC Asalanka,0,0,0,9,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,A Zampa,KIC Asalanka,0,0,0,9,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,A Zampa,KIC Asalanka,1,0,1,9,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,Sikandar Raza,KIC Asalanka,0,0,0,10,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,Sikandar Raza,KIC Asalanka,2,0,2,10,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,Sikandar Raza,KIC Asalanka,0,0,0,10,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,Sikandar Raza,KIC Asalanka,1,0,1,10,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,Sikandar Raza,Zawar Farid,0,0,0,10,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,Sikandar Raza,Zawar Farid,1,0,1,10,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,A Zampa,Zawar Farid,1,0,1,11,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,A Zampa,KIC Asalanka,0,0,0,11,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,A Zampa,KIC Asalanka,0,0,0,11,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Zawar Farid,A Zampa,KIC Asalanka,0,0,0,11,4,Abu Dhabi Knight Riders,1,bowled,Zawar Farid,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,A Zampa,KIC Asalanka,0,0,0,11,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,A Zampa,KIC Asalanka,0,0,0,11,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,Sikandar Raza,AJ Hosein,1,0,1,12,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,Sikandar Raza,KIC Asalanka,0,0,0,12,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,Sikandar Raza,KIC Asalanka,1,0,1,12,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,Sikandar Raza,AJ Hosein,2,0,2,12,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
KIC Asalanka,Sikandar Raza,AJ Hosein,0,0,0,12,5,Abu Dhabi Knight Riders,1,stumped,KIC Asalanka,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,Sikandar Raza,AJ Hosein,0,0,0,12,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,A Zampa,AD Russell,2,0,2,13,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,A Zampa,AD Russell,1,0,1,13,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,A Zampa,AJ Hosein,0,0,0,13,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,A Zampa,AJ Hosein,0,0,0,13,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,A Zampa,AJ Hosein,0,0,0,13,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,A Zampa,AJ Hosein,1,0,1,13,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,Sikandar Raza,AJ Hosein,1,0,1,14,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,Sikandar Raza,AD Russell,6,0,6,14,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,Sikandar Raza,AD Russell,1,0,1,14,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,Sikandar Raza,AJ Hosein,1,0,1,14,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,Sikandar Raza,AD Russell,1,0,1,14,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,Sikandar Raza,AJ Hosein,6,0,6,14,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AJ Hosein,Akif Raja,AD Russell,0,0,0,15,1,Abu Dhabi Knight Riders,1,bowled,AJ Hosein,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,Akif Raja,AD Russell,1,0,1,15,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,Akif Raja,SP Narine,0,0,0,15,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,Akif Raja,SP Narine,1,0,1,15,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,Akif Raja,AD Russell,0,0,0,15,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,Akif Raja,AD Russell,0,1,1,15,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
SP Narine,Akif Raja,AD Russell,1,0,1,15,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,FJ Klaassen,AD Russell,0,0,0,16,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,FJ Klaassen,AD Russell,4,0,4,16,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,FJ Klaassen,AD Russell,0,0,0,16,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,FJ Klaassen,AD Russell,0,1,1,16,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
SP Narine,FJ Klaassen,AD Russell,1,0,1,16,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,FJ Klaassen,SP Narine,2,0,2,16,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,FJ Klaassen,SP Narine,0,1,1,16,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,wides
AD Russell,FJ Klaassen,SP Narine,0,0,0,16,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,Akif Raja,AD Russell,6,0,6,17,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,Akif Raja,AD Russell,4,0,4,17,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,Akif Raja,AD Russell,4,0,4,17,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,Akif Raja,AD Russell,1,0,1,17,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
AD Russell,Akif Raja,SP Narine,0,0,0,17,5,Abu Dhabi Knight Riders,1,caught,AD Russell,,,,,Dubai Capitals,ilt00020,,,,,,
Matiullah Khan,Akif Raja,SP Narine,0,0,0,17,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,FJ Klaassen,Matiullah Khan,0,0,0,18,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
SP Narine,FJ Klaassen,Matiullah Khan,1,0,1,18,2,Abu Dhabi Knight Riders,1,run out,SP Narine,,,,,Dubai Capitals,ilt00020,,,,,,
CBRLS Kumara,FJ Klaassen,Matiullah Khan,1,0,1,18,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Matiullah Khan,FJ Klaassen,CBRLS Kumara,0,0,0,18,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Matiullah Khan,FJ Klaassen,CBRLS Kumara,1,0,1,18,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
CBRLS Kumara,FJ Klaassen,Matiullah Khan,0,0,0,18,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Matiullah Khan,Akif Raja,CBRLS Kumara,0,0,0,19,1,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Matiullah Khan,Akif Raja,CBRLS Kumara,2,0,2,19,2,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Matiullah Khan,Akif Raja,CBRLS Kumara,0,0,0,19,3,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Matiullah Khan,Akif Raja,CBRLS Kumara,1,0,1,19,4,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
CBRLS Kumara,Akif Raja,Matiullah Khan,1,0,1,19,5,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
Matiullah Khan,Akif Raja,CBRLS Kumara,0,0,0,19,6,Abu Dhabi Knight Riders,1,,,,,,,Dubai Capitals,ilt00020,,,,,,
HG Munsey,Matiullah Khan,N Dickwella,2,0,2,0,1,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
HG Munsey,Matiullah Khan,N Dickwella,1,0,1,0,2,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,Matiullah Khan,HG Munsey,0,0,0,0,3,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,Matiullah Khan,HG Munsey,2,0,2,0,4,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,Matiullah Khan,HG Munsey,0,0,0,0,5,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,Matiullah Khan,HG Munsey,0,0,0,0,6,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
HG Munsey,CBRLS Kumara,N Dickwella,0,0,0,1,1,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
HG Munsey,CBRLS Kumara,N Dickwella,1,0,1,1,2,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,CBRLS Kumara,HG Munsey,2,0,2,1,3,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,CBRLS Kumara,HG Munsey,0,0,0,1,4,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,CBRLS Kumara,HG Munsey,1,0,1,1,5,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
HG Munsey,CBRLS Kumara,N Dickwella,0,1,1,1,5,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,wides
HG Munsey,CBRLS Kumara,N Dickwella,0,0,0,1,6,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,PR Stirling,HG Munsey,6,0,6,2,1,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,PR Stirling,HG Munsey,0,0,0,2,2,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,PR Stirling,HG Munsey,4,0,4,2,3,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
N Dickwella,PR Stirling,HG Munsey,1,0,1,2,4,Dubai Capitals,2,,,,,,,Abu Dhabi Knight Riders,ilt00020,,,,,,
