key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
bpl0151,Dhaka,Bangladesh Premier League,2017-11-20,male,T20,,20,Hasan Ali,"Shere Bangla National Stadium, Mirpur"
bpl0152,Dhaka,Bangladesh Premier League,2017-11-21,male,T20,,20,CH Gayle,"Shere Bangla National Stadium, Mirpur"
bpl0153,Dhaka,Bangladesh Premier League,2017-11-21,male,T20,,20,Ariful Haque,"Shere Bangla National Stadium, Mirpur"
bpl0154,Chattogram,Bangladesh Premier League,2017-11-24,male,T20,,20,Sikandar Raza,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0155,Chattogram,Bangladesh Premier League,2017-11-24,male,T20,,20,Mahmudullah,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0156,Chattogram,Bangladesh Premier League,2017-11-25,male,T20,,20,Mashrafe Mortaza,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0157,Chattogram,Bangladesh Premier League,2017-11-25,male,T20,,20,DJG Sammy,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0158,Chattogram,Bangladesh Premier League,2017-11-27,male,T20,,20,N Pooran,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0159,Chattogram,Bangladesh Premier League,2017-11-27,male,T20,,20,E Lewis,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0160,Chattogram,Bangladesh Premier League,2017-11-28,male,T20,,20,Shoaib Malik,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0161,Chattogram,Bangladesh Premier League,2017-11-28,male,T20,,20,Nazmul Islam,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0162,Chattogram,Bangladesh Premier League,2017-11-29,male,T20,,20,DJ Bravo,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0163,Chattogram,Bangladesh Premier League,2017-11-29,male,T20,,20,DJG Sammy,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0164,Dhaka,Bangladesh Premier League,2017-12-02,male,T20,,20,SP Narine,"Shere Bangla National Stadium, Mirpur"
bpl0165,Dhaka,Bangladesh Premier League,2017-12-02,male,T20,,20,Mahedi Hasan,"Shere Bangla National Stadium, Mirpur"
bpl0166,Dhaka,Bangladesh Premier League,2017-12-03,male,T20,,20,Mohammad Mithun,"Shere Bangla National Stadium, Mirpur"
bpl0167,Dhaka,Bangladesh Premier League,2017-12-03,male,T20,,20,Nasir Hossain,"Shere Bangla National Stadium, Mirpur"
bpl0168,Dhaka,Bangladesh Premier League,2017-12-05,male,T20,,20,LM Reece,"Shere Bangla National Stadium, Mirpur"
bpl0169,Dhaka,Bangladesh Premier League,2017-12-05,male,T20,,20,Ariful Haque,"Shere Bangla National Stadium, Mirpur"
bpl0170,Dhaka,Bangladesh Premier League,2017-12-06,male,T20,,20,Liton Das,"Shere Bangla National Stadium, Mirpur"
