balls_per_over,city,date,gender,match_type,match_type_number,overs,player_of_match,season,team_type,venue,key,supersubs,bowl_out,missing
6,Kuala Lumpur,2018-06-03,female,T20,418,20,,2018,international,Kinrara Academy Oval,t20s00754,,,['player_of_match']
6,Kuala Lumpur,2018-06-04,female,T20,419,20,Fahima Khatun,2018,international,Kinrara Academy Oval,t20s00755,,,
6,Kuala Lumpur,2018-06-04,female,T20,420,20,H Kaur,2018,international,Royal Selangor Club,t20s00756,,,
6,Kuala Lumpur,2018-06-04,female,T20,421,20,NND de Silva,2018,international,Royal Selangor Club,t20s00757,,,
6,Kuala Lumpur,2018-06-06,female,T20,424,20,Rumana Ahmed,2018,international,Kinrara Academy Oval,t20s00758,,,
6,Kuala Lumpur,2018-06-06,female,T20,423,20,W Liengprasert,2018,international,Royal Selangor Club,t20s00759,,,
6,Dublin,2018-06-06,female,T20,425,20,,2018,international,YMCA Cricket Club,t20s00760,,,['player_of_match']
6,Kuala Lumpur,2018-06-06,female,T20,422,20,Nida Dar,2018,international,Kinrara Academy Oval,t20s00761,,,
6,Kuala Lumpur,2018-06-07,female,T20,426,20,Salma Khatun,2018,international,Kinrara Academy Oval,t20s00762,,,
6,Kuala Lumpur,2018-06-07,female,T20,427,20,Nida Dar,2018,international,Royal Selangor Club,t20s00763,,,
6,Kuala Lumpur,2018-06-07,female,T20,428,20,AA Patil,2018,international,Royal Selangor Club,t20s00764,,,
6,Kuala Lumpur,2018-06-09,female,T20,429,20,E Bisht,2018,international,Kinrara Academy Oval,t20s00765,,,
6,Kuala Lumpur,2018-06-09,female,T20,430,20,W Liengprasert,2018,international,Royal Selangor Club,t20s00766,,,
6,Kuala Lumpur,2018-06-09,female,T20,431,20,Shamima Sultana,2018,international,Kinrara Academy Oval,t20s00767,,,
6,Kuala Lumpur,2018-06-10,female,T20,432,20,Rumana Ahmed,2018,international,Kinrara Academy Oval,t20s00768,,,
6,Edinburgh,2018-06-12,male,T20,671,20,Sarfraz Ahmed,2018,international,"Grange Cricket Club, Raeburn Place",t20s00769,,,
6,Rotterdam,2018-06-12,male,T20,670,20,,2018,international,Hazelaarweg,t20s00770,,,['player_of_match']
6,Edinburgh,2018-06-13,male,T20,673,20,Usman Shinwari,2018,international,"Grange Cricket Club, Raeburn Place",t20s00771,,,
6,Rotterdam,2018-06-13,male,T20,672,20,,2018,international,Hazelaarweg,t20s00772,,,['player_of_match']
6,Deventer,2018-06-16,male,T20,674,20,,2018,international,Sportpark Het Schootsveld,t20s00773,,,['player_of_match']
6,Deventer,2018-06-17,male,T20,675,20,,2018,international,Sportpark Het Schootsveld,t20s00774,,,['player_of_match']
6,Amstelveen,2018-06-19,male,T20,676,20,,2018,international,VRA Ground,t20s00775,,,['player_of_match']
6,Taunton,2018-06-20,female,T20,433,20,,2018,international,The Cooper Associates County Ground,t20s00776,,,"['reviews', 'player_of_match']"
6,Taunton,2018-06-20,female,T20,434,20,TT Beaumont,2018,international,The Cooper Associates County Ground,t20s00777,,,['reviews']
6,Amstelveen,2018-06-20,male,T20,677,20,,2018,international,VRA Ground,t20s00778,,,['player_of_match']
6,Taunton,2018-06-23,female,T20,435,20,,2018,international,The Cooper Associates County Ground,t20s00779,,,"['reviews', 'player_of_match']"
6,Taunton,2018-06-23,female,T20,436,20,S Ecclestone,2018,international,The Cooper Associates County Ground,t20s00780,,,['reviews']
6,Birmingham,2018-06-27,male,T20,679,20,AU Rashid,2018,international,Edgbaston,t20s00781,,,
6,Dublin,2018-06-27,male,T20,678,20,Kuldeep Yadav,2018,international,"The Village, Malahide",t20s00782,,,
6,Bristol,2018-06-28,female,T20,437,20,SFM Devine,2018,international,County Ground,t20s00783,,,['reviews']
6,Bristol,2018-06-28,female,T20,439,20,A Shrubsole,2018,international,County Ground,t20s00784,,,['reviews']
6,Dublin,2018-06-28,female,T20,438,20,,2018,international,YMCA Cricket Club,t20s00785,,,['player_of_match']
6,Dublin,2018-06-29,female,T20,440,20,,2018,international,"The Village, Malahide, Dublin",t20s00786,,,
6,Dublin,2018-06-29,male,T20,680,20,KL Rahul,2018,international,"The Village, Malahide",t20s00787,,,
6,,2018-07-01,male,T20,681,20,Asif Ali,2018,international,Harare Sports Club,t20s00788,,,
6,Dublin,2018-07-01,female,T20,441,20,,2018,international,"Pembroke Cricket Club, Sandymount",t20s00789,,,['player_of_match']
6,Chelmsford,2018-07-01,female,T20,442,20,KH Brunt,2018,international,County Ground,t20s00790,,,['reviews']
6,,2018-07-02,male,T20,682,20,B Stanlake,2018,international,Harare Sports Club,t20s00791,,,
6,,2018-07-03,male,T20,683,20,AJ Finch,2018,international,Harare Sports Club,t20s00792,,,
6,Manchester,2018-07-03,male,T20,684,20,Kuldeep Yadav,2018,international,Old Trafford,t20s00793,,,
6,,2018-07-04,male,T20,685,20,SF Mire,2018,international,Harare Sports Club,t20s00794,,,
6,,2018-07-05,male,T20,686,20,Fakhar Zaman,2018,international,Harare Sports Club,t20s00795,,,
6,Cardiff,2018-07-06,male,T20,688,20,AD Hales,2018,international,Sophia Gardens,t20s00796,,,
6,,2018-07-06,male,T20,687,20,AJ Tye,2018,international,Harare Sports Club,t20s00797,,,
6,Utrecht,2018-07-07,female,T20,443,20,CMA Shillington,2018,international,Sportpark Maarschalkerweerd,t20s00798,,,
6,Amstelveen,2018-07-07,female,T20,444,20,RV Scholes,2018,international,VRA Ground,t20s00799,,,
6,Utrecht,2018-07-07,female,T20,445,20,Nisha Ali,2018,international,Sportpark Maarschalkerweerd,t20s00800,,,
6,Amstelveen,2018-07-07,female,T20,446,20,Shamima Sultana,2018,international,VRA Ground,t20s00801,,,
6,Bristol,2018-07-08,male,T20,690,20,RG Sharma,2018,international,County Ground,t20s00802,,,
6,,2018-07-08,male,T20,689,20,Fakhar Zaman,2018,international,Harare Sports Club,t20s00803,,,
6,Utrecht,2018-07-08,female,T20,449,20,Fahima Khatun,2018,international,Sportpark Maarschalkerweerd,t20s00804,,,
6,Amstelveen,2018-07-08,female,T20,448,20,CMA Shillington,2018,international,VRA Ground,t20s00805,,,
6,Amstelveen,2018-07-08,female,T20,450,20,B Tau,2018,international,VRA Ground,t20s00806,,,
6,Amstelveen,2018-07-10,female,T20,452,20,CJ Metcalfe,2018,international,VRA Ground,t20s00807,,,
6,Utrecht,2018-07-10,female,T20,453,20,Fahima Khatun,2018,international,Sportpark Maarschalkerweerd,t20s00808,,,
6,Amstelveen,2018-07-10,female,T20,454,20,M Tom,2018,international,VRA Ground,t20s00809,,,
6,Utrecht,2018-07-10,female,T20,451,20,KE Bryce,2018,international,Sportpark Maarschalkerweerd,t20s00810,,,
6,Amstelveen,2018-07-12,female,T20,455,20,LK O'Reilly,2018,international,VRA Ground,t20s00811,,,
6,Utrecht,2018-07-12,female,T20,456,20,G Candiru,2018,international,Sportpark Maarschalkerweerd,t20s00812,,,
6,Amstelveen,2018-07-12,female,T20,457,20,Rumana Ahmed,2018,international,VRA Ground,t20s00813,,,
6,Utrecht,2018-07-12,female,T20,458,20,C Sutthiruang,2018,international,Sportpark Maarschalkerweerd,t20s00814,,,
6,Utrecht,2018-07-14,female,T20,462,20,Panna Ghosh,2018,international,Sportpark Maarschalkerweerd,t20s00815,,,
6,Amstelveen,2018-07-14,female,T20,459,20,SL Kalis,2018,international,VRA Ground,t20s00816,,,
6,Utrecht,2018-07-14,female,T20,460,20,KE Bryce,2018,international,Sportpark Maarschalkerweerd,t20s00817,,,
6,Amstelveen,2018-07-14,female,T20,461,20,N Boochatham,2018,international,VRA Ground,t20s00818,,,
6,London,2018-07-29,male,T20,691,20,,2018,international,Lord's,t20s00819,,,
6,St Kitts,2018-07-31,male,T20,692,20,AD Russell,2018,international,"Warner Park, Basseterre",t20s00820,,,
6,Lauderhill,2018-08-04,male,T20,693,20,Tamim Iqbal,2018,international,Central Broward Regional Park Stadium Turf Ground,t20s00821,,,
6,Lauderhill,2018-08-05,male,T20,694,20,Liton Das,2018,international,Central Broward Regional Park Stadium Turf Ground,t20s00822,,,
6,Colombo,2018-08-14,male,T20,695,20,DM de Silva,2018,international,"R.Premadasa Stadium, Khettarama",t20s00823,,,
6,Gaborone,2018-08-20,female,T20,469,20,B Mpedi,2018,international,Botswana Cricket Association Oval 1,t20s00824,,,['umpires']
6,Gaborone,2018-08-20,female,T20,470,20,,2018,international,Botswana Cricket Association Oval 2,t20s00825,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-21,female,T20,473,20,,2018,international,Botswana Cricket Association Oval 1,t20s00826,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-21,female,T20,474,20,,2018,international,Botswana Cricket Association Oval 2,t20s00827,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-21,female,T20,475,20,,2018,international,Botswana Cricket Association Oval 1,t20s00828,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-23,female,T20,477,20,,2018,international,Botswana Cricket Association Oval 1,t20s00829,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-23,female,T20,478,20,,2018,international,Botswana Cricket Association Oval 2,t20s00830,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-23,female,T20,479,20,,2018,international,"Botswana Cricket Association Oval 1, Gaborone",t20s00831,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-23,female,T20,480,20,,2018,international,Botswana Cricket Association Oval 2,t20s00832,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-24,female,T20,485,20,,2018,international,Botswana Cricket Association Oval 1,t20s00833,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-24,female,T20,483,20,,2018,international,Botswana Cricket Association Oval 1,t20s00834,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-25,female,T20,490,20,,2018,international,Botswana Cricket Association Oval 1,t20s00835,,,"['umpires', 'player_of_match']"
6,Gaborone,2018-08-25,female,T20,488,20,,2018,international,Botswana Cricket Association Oval 1,t20s00836,,,"['umpires', 'player_of_match']"
6,Colombo,2018-09-21,female,T20,495,20,,2018,international,Colts Cricket Club Ground,t20s00837,,,"['reviews', 'player_of_match']"
6,,2018-09-22,female,T20,496,20,,2018,international,Colombo Cricket Club Ground,t20s00838,,,"['reviews', 'player_of_match']"
6,,2018-09-24,female,T20,497,20,,2018,international,Colombo Cricket Club Ground,t20s00839,,,"['reviews', 'player_of_match']"
6,FTZ Sports Complex,2018-09-25,female,T20,499,20,,2018,international,Chilaw Marians Cricket Club Ground,t20s00840,,,"['reviews', 'player_of_match']"
6,Trinidad,2018-09-28,female,T20,500,20,A Mohammed,2018,international,"Brian Lara Stadium, Tarouba",t20s00841,,,['reviews']
6,Sydney,2018-09-29,female,T20,501,20,RL Haynes,2018/19,international,North Sydney Oval,t20s00842,,,['reviews']
6,Brisbane,2018-10-01,female,T20,502,20,ML Schutt,2018/19,international,Allan Border Field,t20s00843,,,['reviews']
6,Trinidad,2018-10-04,female,T20,504,20,L Wolvaardt,2018,international,"Brian Lara Stadium, Tarouba",t20s00844,,,['reviews']
6,Canberra,2018-10-05,female,T20,506,20,EA Perry,2018/19,international,Manuka Oval,t20s00845,,,['reviews']
6,Trinidad,2018-10-06,female,T20,508,20,L Lee,2018,international,"Brian Lara Stadium, Tarouba",t20s00846,,,['reviews']
6,East London,2018-10-09,male,T20,698,20,Imran Tahir,2018/19,international,Buffalo Park,t20s00847,,,['reviews']
6,Potchefstroom,2018-10-12,male,T20,699,20,D Paterson,2018/19,international,Senwes Park,t20s00848,,,['reviews']
6,Abu Dhabi,2018-10-22,male,T20,700,20,DJM Short,2018/19,international,Tolerance Oval,t20s00849,,,
6,Abu Dhabi,2018-10-24,male,T20,701,20,Imad Wasim,2018/19,international,Sheikh Zayed Stadium,t20s00850,,,
6,Kuala Lumpur,2018-10-25,female,T20,509,20,S Molineux,2018/19,international,Kinrara Academy Oval,t20s00851,,,['reviews']
6,,2018-10-26,male,T20,702,20,Imad Wasim,2018/19,international,Dubai International Cricket Stadium,t20s00852,,,
6,Colombo,2018-10-27,male,T20,703,20,JL Denly,2018/19,international,"R.Premadasa Stadium, Khettarama",t20s00853,,,
6,Kuala Lumpur,2018-10-27,female,T20,510,20,G Wareham,2018/19,international,Kinrara Academy Oval,t20s00854,,,['reviews']
6,,2018-10-28,male,T20,704,20,Shadab Khan,2018/19,international,Dubai International Cricket Stadium,t20s00855,,,
6,Kuala Lumpur,2018-10-29,female,T20,511,20,AJ Healy,2018/19,international,Kinrara Academy Oval,t20s00856,,,['reviews']
6,Abu Dhabi,2018-10-31,male,T20,705,20,Mohammad Hafeez,2018/19,international,Sheikh Zayed Stadium,t20s00857,,,
6,,2018-11-02,male,T20,706,20,Shaheen Shah Afridi,2018/19,international,Dubai International Cricket Stadium,t20s00858,,,
6,,2018-11-04,male,T20,708,20,Babar Azam,2018/19,international,Dubai International Cricket Stadium,t20s00859,,,
6,Kolkata,2018-11-04,male,T20,707,20,Kuldeep Yadav,2018/19,international,Eden Gardens,t20s00860,,,
6,Lucknow,2018-11-06,male,T20,709,20,RG Sharma,2018/19,international,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,t20s00861,,,
6,Guyana,2018-11-09,female,T20,515,20,H Kaur,2018/19,international,Providence Stadium,t20s00862,,,
6,Guyana,2018-11-09,female,T20,516,20,AJ Healy,2018/19,international,Providence Stadium,t20s00863,,,
6,Guyana,2018-11-09,female,T20,517,20,DJS Dottin,2018/19,international,Providence Stadium,t20s00864,,,
6,Chennai,2018-11-11,male,T20,710,20,S Dhawan,2018/19,international,"MA Chidambaram Stadium, Chepauk",t20s00865,,,
6,Guyana,2018-11-11,female,T20,519,20,AJ Healy,2018/19,international,Providence Stadium,t20s00866,,,
6,Guyana,2018-11-11,female,T20,518,20,M Raj,2018/19,international,Providence Stadium,t20s00867,,,
6,St Lucia,2018-11-12,female,T20,520,20,KL Gordon,2018/19,international,"Daren Sammy National Cricket Stadium, Gros Islet",t20s00868,,,
6,St Lucia,2018-11-12,female,T20,521,20,S Ismail,2018/19,international,"Daren Sammy National Cricket Stadium, Gros Islet",t20s00869,,,
6,Guyana,2018-11-13,female,T20,522,20,Javeria Khan,2018/19,international,Providence Stadium,t20s00870,,,
6,Guyana,2018-11-13,female,T20,523,20,AJ Healy,2018/19,international,Providence Stadium,t20s00871,,,
6,St Lucia,2018-11-14,female,T20,524,20,HASD Siriwardene,2018/19,international,"Daren Sammy National Cricket Stadium, Gros Islet",t20s00872,,,
6,St Lucia,2018-11-14,female,T20,525,20,SR Taylor,2018/19,international,"Daren Sammy National Cricket Stadium, Gros Islet",t20s00873,,,
6,Guyana,2018-11-15,female,T20,526,20,M Raj,2018/19,international,Providence Stadium,t20s00874,,,
6,Guyana,2018-11-15,female,T20,527,20,JM Watkin,2018/19,international,Providence Stadium,t20s00875,,,
6,St Lucia,2018-11-16,female,T20,528,20,NR Sciver,2018/19,international,"Daren Sammy National Cricket Stadium, Gros Islet",t20s00876,,,
6,St Lucia,2018-11-16,female,T20,529,20,HK Matthews,2018/19,international,"Daren Sammy National Cricket Stadium, Gros Islet",t20s00877,,,
6,,2018-11-17,male,T20,711,20,T Shamsi,2018/19,international,Carrara Oval,t20s00878,,,
6,Guyana,2018-11-17,female,T20,530,20,S Mandhana,2018/19,international,Providence Stadium,t20s00879,,,
6,Guyana,2018-11-17,female,T20,531,20,SFM Devine,2018/19,international,Providence Stadium,t20s00880,,,
6,St Lucia,2018-11-18,female,T20,533,20,M Kapp,2018/19,international,"Daren Sammy National Cricket Stadium, Gros Islet",t20s00881,,,
6,St Lucia,2018-11-18,female,T20,532,20,DJS Dottin,2018/19,international,"Daren Sammy National Cricket Stadium, Gros Islet",t20s00882,,,
6,Brisbane,2018-11-21,male,T20,712,20,A Zampa,2018/19,international,"Brisbane Cricket Ground, Woolloongabba",t20s00883,,,
6,Antigua,2018-11-22,female,T20,534,20,AJ Healy,2018/19,international,"Sir Vivian Richards Stadium, North Sound",t20s00884,,,
6,Antigua,2018-11-22,female,T20,535,20,AE Jones,2018/19,international,"Sir Vivian Richards Stadium, North Sound",t20s00885,,,
6,,2018-11-23,male,T20,713,20,,2018/19,international,Melbourne Cricket Ground,t20s00886,,,
6,Antigua,2018-11-24,female,T20,536,20,A Gardner,2018/19,international,"Sir Vivian Richards Stadium, North Sound",t20s00887,,,
6,,2018-11-25,male,T20,714,20,KH Pandya,2018/19,international,Sydney Cricket Ground,t20s00888,,,
6,Sylhet,2018-12-17,male,T20,715,20,SS Cottrell,2018/19,international,Sylhet International Cricket Stadium,t20s00889,,,
6,Dhaka,2018-12-20,male,T20,716,20,Shakib Al Hasan,2018/19,international,"Shere Bangla National Stadium, Mirpur",t20s00890,,,
6,Dhaka,2018-12-22,male,T20,717,20,E Lewis,2018/19,international,"Shere Bangla National Stadium, Mirpur",t20s00891,,,
6,Auckland,2019-01-11,male,T20,718,20,DAJ Bracewell,2018/19,international,Eden Park,t20s00892,,,
6,Dubai,2019-01-31,male,T20,730,20,Shaiman Anwar,2018/19,international,ICC Academy,t20s00893,,,
6,Karachi,2019-01-31,female,T20,569,20,DJS Dottin,2018/19,international,Southend Club Cricket Stadium,t20s00894,,,['reviews']
6,Karachi,2019-02-01,female,T20,570,20,SA Campbelle,2018/19,international,Southend Club Cricket Stadium,t20s00895,,,['reviews']
6,Cape Town,2019-02-01,male,T20,732,20,DA Miller,2018/19,international,Newlands,t20s00896,,,
6,Dubai,2019-02-01,male,T20,731,20,DS Airee,2018/19,international,ICC Academy,t20s00897,,,
6,Cape Town,2019-02-01,female,T20,571,20,D van Niekerk,2018/19,international,Newlands,t20s00898,,,['reviews']
6,Karachi,2019-02-03,female,T20,572,20,Nida Dar,2018/19,international,Southend Club Cricket Stadium,t20s00899,,,['reviews']
6,Johannesburg,2019-02-03,male,T20,734,20,DA Miller,2018/19,international,The Wanderers Stadium,t20s00900,,,
6,Dubai,2019-02-03,male,T20,733,20,Karan KC,2018/19,international,ICC Academy,t20s00901,,,
6,Wellington,2019-02-06,female,T20,574,20,LMM Tahuhu,2018/19,international,Westpac Stadium,t20s00902,,,
6,Centurion,2019-02-06,female,T20,575,20,S Luus,2018/19,international,SuperSport Park,t20s00903,,,['reviews']
6,Centurion,2019-02-06,male,T20,736,20,Shadab Khan,2018/19,international,SuperSport Park,t20s00904,,,
6,Wellington,2019-02-06,male,T20,735,20,TL Seifert,2018/19,international,Westpac Stadium,t20s00905,,,
6,Auckland,2019-02-08,female,T20,576,20,SW Bates,2018/19,international,Eden Park,t20s00906,,,['reviews']
6,Auckland,2019-02-08,male,T20,737,20,KH Pandya,2018/19,international,Eden Park,t20s00907,,,
6,Hamilton,2019-02-10,male,T20,738,20,C Munro,2018/19,international,Seddon Park,t20s00908,,,
6,Hamilton,2019-02-10,female,T20,577,20,SFM Devine,2018/19,international,Seddon Park,t20s00909,,,['reviews']
6,Al Amarat,2019-02-13,male,T20,739,20,TP Visee,2018/19,international,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),t20s00910,,,
6,Al Amarat,2019-02-13,male,T20,740,20,PR Stirling,2018/19,international,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),t20s00911,,,
6,Al Amarat,2019-02-15,male,T20,741,20,RE van der Merwe,2018/19,international,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),t20s00912,,,
6,Al Amarat,2019-02-15,male,T20,742,20,KJ Coetzer,2018/19,international,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),t20s00913,,,
6,Al Amarat,2019-02-17,male,T20,743,20,A Balbirnie,2018/19,international,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),t20s00914,,,
6,Al Amarat,2019-02-17,male,T20,744,20,A Neill,2018/19,international,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),t20s00915,,,
6,Bangkok,2019-02-18,female,T20,578,20,C Sutthiruang,2018/19,international,Terdthai Cricket Ground,t20s00916,,,
6,Bangkok,2019-02-18,female,T20,579,20,Mas Elysa,2018/19,international,Asian Institute of Technology Ground,t20s00917,,,
6,Bangkok,2019-02-18,female,T20,580,20,S Venkataraman,2018/19,international,Asian Institute of Technology Ground,t20s00918,,,
6,Bangkok,2019-02-19,female,T20,581,20,SR Magar,2018/19,international,Terdthai Cricket Ground,t20s00919,,,
6,Bangkok,2019-02-19,female,T20,582,20,YS To,2018/19,international,Terdthai Cricket Ground,t20s00920,,,
6,Bangkok,2019-02-19,female,T20,583,20,CR Seneviratna,2018/19,international,Asian Institute of Technology Ground,t20s00921,,,
6,Bangkok,2019-02-21,female,T20,586,20,Zhang Chan,2018/19,international,Asian Institute of Technology Ground,t20s00922,,,
6,Bangkok,2019-02-21,female,T20,584,20,CR Seneviratna,2018/19,international,Terdthai Cricket Ground,t20s00923,,,
6,Bangkok,2019-02-21,female,T20,585,20,C Sutthiruang,2018/19,international,Asian Institute of Technology Ground,t20s00924,,,
6,Bangkok,2019-02-22,female,T20,588,20,N Chaiwai,2018/19,international,Asian Institute of Technology Ground,t20s00925,,,
6,Bangkok,2019-02-22,female,T20,589,20,F Song,2018/19,international,Terdthai Cricket Ground,t20s00926,,,
6,Bangkok,2019-02-22,female,T20,587,20,Nary Thapa,2018/19,international,Terdthai Cricket Ground,t20s00927,,,
