team_1,team_2,key
Hampshire,Surrey,ntb00755
Leicestershire,Nottinghamshire,ntb00756
Derbyshire,Lancashire,ntb00757
Birmingham Bears,Somerset,ntb00758
Gloucestershire,Worcestershire,ntb00759
Yorkshire,Durham,ntb00760
Middlesex,Surrey,ntb00761
Kent,Essex,ntb00762
Sussex,Hampshire,ntb00763
Worcestershire,Somerset,ntb00764
Lancashire,Nottinghamshire,ntb00765
Essex,Surrey,ntb00766
Yorkshire,Leicestershire,ntb00767
Birmingham Bears,Glamorgan,ntb00768
Gloucestershire,Northamptonshire,ntb00769
Durham,Derbyshire,ntb00770
Kent,Sussex,ntb00771
Middlesex,Hampshire,ntb00772
Nottinghamshire,Derbyshire,ntb00773
Leicestershire,Durham,ntb00774
Gloucestershire,Somerset,ntb00775
Worcestershire,Birmingham Bears,ntb00776
Northamptonshire,Glamorgan,ntb00777
Hampshire,Kent,ntb00778
Yorkshire,Lancashire,ntb00779
Surrey,Middlesex,ntb00780
Essex,Sussex,ntb00781
Derbyshire,Leicestershire,ntb00782
Gloucestershire,Birmingham Bears,ntb00783
Worcestershire,Northamptonshire,ntb00784
Essex,Hampshire,ntb00785
Somerset,Glamorgan,ntb00786
Middlesex,Kent,ntb00787
Sussex,Surrey,ntb00788
Durham,Yorkshire,ntb00789
Lancashire,Yorkshire,ntb00790
Derbyshire,Nottinghamshire,ntb00791
Nottinghamshire,Leicestershire,ntb00792
Hampshire,Surrey,ntb00793
Durham,Lancashire,ntb00794
Glamorgan,Gloucestershire,ntb00795
Middlesex,Sussex,ntb00796
Essex,Kent,ntb00797
Northamptonshire,Somerset,ntb00798
Birmingham Bears,Worcestershire,ntb00799
Kent,Surrey,ntb00800
Hampshire,Middlesex,ntb00801
Birmingham Bears,Northamptonshire,ntb00802
Worcestershire,Glamorgan,ntb00803
Derbyshire,Yorkshire,ntb00804
Leicestershire,Lancashire,ntb00805
Nottinghamshire,Durham,ntb00806
Essex,Sussex,ntb00807
Somerset,Gloucestershire,ntb00808
Lancashire,Sussex,ntb00809
Leicestershire,Nottinghamshire,ntb00810
Surrey,Kent,ntb00811
Northamptonshire,Gloucestershire,ntb00812
Gloucestershire,Surrey,ntb00813
Surrey,Nottinghamshire,ntb00814
Lancashire,Nottinghamshire,ntb00815
Kent,Hampshire,ntb00816
Worcestershire,Nottinghamshire,ntb00817
Derbyshire,Lancashire,ntb00818
Somerset,Essex,ntb00819
Birmingham Bears,Yorkshire,ntb00820
Lancashire,Leicestershire,ntb00821
Surrey,Middlesex,ntb00822
Gloucestershire,Glamorgan,ntb00823
Gloucestershire,Sussex,ntb00824
Kent,Middlesex,ntb00825
Durham,Yorkshire,ntb00826
Hampshire,Essex,ntb00827
Somerset,Surrey,ntb00828
Worcestershire,Northamptonshire,ntb00829
Birmingham Bears,Nottinghamshire,ntb00830
Derbyshire,Leicestershire,ntb00831
Hampshire,Sussex,ntb00832
Nottinghamshire,Northamptonshire,ntb00833
Derbyshire,Birmingham Bears,ntb00834
Leicestershire,Durham,ntb00835
Kent,Gloucestershire,ntb00836
Essex,Glamorgan,ntb00837
Lancashire,Worcestershire,ntb00838
Glamorgan,Surrey,ntb00839
Yorkshire,Leicestershire,ntb00840
Nottinghamshire,Durham,ntb00841
Hampshire,Middlesex,ntb00842
Essex,Sussex,ntb00843
Somerset,Kent,ntb00844
Birmingham Bears,Northamptonshire,ntb00845
Derbyshire,Lancashire,ntb00846
Birmingham Bears,Leicestershire,ntb00847
Kent,Glamorgan,ntb00848
Yorkshire,Worcestershire,ntb00849
Middlesex,Gloucestershire,ntb00850
Northamptonshire,Derbyshire,ntb00851
Surrey,Sussex,ntb00852
Lancashire,Durham,ntb00853
Glamorgan,Middlesex,ntb00854
Nottinghamshire,Derbyshire,ntb00855
Kent,Essex,ntb00856
Yorkshire,Derbyshire,ntb00857
Durham,Birmingham Bears,ntb00858
Nottinghamshire,Lancashire,ntb00859
Leicestershire,Northamptonshire,ntb00860
Surrey,Essex,ntb00861
Worcestershire,Nottinghamshire,ntb00862
Kent,Gloucestershire,ntb00863
Leicestershire,Derbyshire,ntb00864
Yorkshire,Worcestershire,ntb00865
Surrey,Somerset,ntb00866
Durham,Northamptonshire,ntb00867
Birmingham Bears,Derbyshire,ntb00868
Middlesex,Essex,ntb00869
Gloucestershire,Glamorgan,ntb00870
Middlesex,Surrey,ntb00871
Durham,Worcestershire,ntb00872
Gloucestershire,Sussex,ntb00873
Kent,Essex,ntb00874
Somerset,Hampshire,ntb00875
Lancashire,Northamptonshire,ntb00876
Nottinghamshire,Derbyshire,ntb00877
Leicestershire,Yorkshire,ntb00878
Durham,Birmingham Bears,ntb00879
Nottinghamshire,Lancashire,ntb00880
Yorkshire,Northamptonshire,ntb00881
Surrey,Sussex,ntb00882
Glamorgan,Middlesex,ntb00883
Leicestershire,Worcestershire,ntb00884
Kent,Somerset,ntb00885
Glamorgan,Surrey,ntb00886
Somerset,Essex,ntb00887
Leicestershire,Northamptonshire,ntb00888
Surrey,Hampshire,ntb00889
Yorkshire,Birmingham Bears,ntb00890
Northamptonshire,Durham,ntb00891
Leicestershire,Nottinghamshire,ntb00892
Glamorgan,Essex,ntb00893
Gloucestershire,Somerset,ntb00894
Lancashire,Worcestershire,ntb00895
Middlesex,Sussex,ntb00896
Sussex,Glamorgan,ntb00897
Derbyshire,Worcestershire,ntb00898
Somerset,Middlesex,ntb00899
Durham,Leicestershire,ntb00900
Nottinghamshire,Birmingham Bears,ntb00901
Kent,Surrey,ntb00902
Hampshire,Gloucestershire,ntb00903
Yorkshire,Lancashire,ntb00904
Hampshire,Somerset,ntb00905
Gloucestershire,Middlesex,ntb00906
Northamptonshire,Lancashire,ntb00907
Durham,Derbyshire,ntb00908
Surrey,Kent,ntb00909
Worcestershire,Birmingham Bears,ntb00910
Essex,Sussex,ntb00911
Yorkshire,Nottinghamshire,ntb00912
Nottinghamshire,Leicestershire,ntb00913
Lancashire,Durham,ntb00914
Somerset,Glamorgan,ntb00915
Kent,Middlesex,ntb00916
Gloucestershire,Surrey,ntb00917
Sussex,Hampshire,ntb00918
Hampshire,Essex,ntb00919
Birmingham Bears,Worcestershire,ntb00920
Yorkshire,Lancashire,ntb00921
Glamorgan,Hampshire,ntb00922
Kent,Sussex,ntb00923
Birmingham Bears,Northamptonshire,ntb00924
Middlesex,Essex,ntb00925
Somerset,Gloucestershire,ntb00926
Worcestershire,Leicestershire,ntb00927
Nottinghamshire,Durham,ntb00928
Yorkshire,Sussex,ntb00929
Hampshire,Nottinghamshire,ntb00930
Lancashire,Somerset,ntb00931
Kent,Birmingham Bears,ntb00932
Kent,Somerset,ntb00933
Hampshire,Somerset,ntb00934
Kent,Sussex,ntb00935
Kent,Somerset,ntb00936
Worcestershire,Yorkshire,ntb00937
Birmingham Bears,Northamptonshire,ntb00938
Middlesex,Gloucestershire,ntb00939
Sussex,Glamorgan,ntb00940
Durham,Leicestershire,ntb00941
Northamptonshire,Durham,ntb00942
Birmingham Bears,Derbyshire,ntb00943
Glamorgan,Surrey,ntb00944
Worcestershire,Nottinghamshire,ntb00945
Kent,Essex,ntb00946
Gloucestershire,Sussex,ntb00947
Middlesex,Hampshire,ntb00948
Lancashire,Yorkshire,ntb00949
Derbyshire,Leicestershire,ntb00950
Sussex,Kent,ntb00951
Essex,Somerset,ntb00952
Durham,Birmingham Bears,ntb00953
Lancashire,Worcestershire,ntb00954
Glamorgan,Middlesex,ntb00955
Leicestershire,Yorkshire,ntb00956
Nottinghamshire,Northamptonshire,ntb00957
Hampshire,Somerset,ntb00958
Yorkshire,Derbyshire,ntb00959
Surrey,Gloucestershire,ntb00960
Hampshire,Essex,ntb00961
Lancashire,Nottinghamshire,ntb00962
Kent,Gloucestershire,ntb00963
Lancashire,Derbyshire,ntb00964
Sussex,Somerset,ntb00965
Northamptonshire,Leicestershire,ntb00966
Durham,Worcestershire,ntb00967
Leicestershire,Birmingham Bears,ntb00968
Surrey,Hampshire,ntb00969
Essex,Glamorgan,ntb00970
Middlesex,Sussex,ntb00971
Derbyshire,Nottinghamshire,ntb00972
Glamorgan,Somerset,ntb00973
Worcestershire,Birmingham Bears,ntb00974
Northamptonshire,Lancashire,ntb00975
Surrey,Kent,ntb00976
Durham,Yorkshire,ntb00977
Hampshire,Sussex,ntb00978
Kent,Middlesex,ntb00979
Birmingham Bears,Nottinghamshire,ntb00980
Leicestershire,Worcestershire,ntb00981
Durham,Northamptonshire,ntb00982
Surrey,Glamorgan,ntb00983
Yorkshire,Nottinghamshire,ntb00984
Middlesex,Hampshire,ntb00985
Glamorgan,Gloucestershire,ntb00986
Kent,Essex,ntb00987
Derbyshire,Northamptonshire,ntb00988
Leicestershire,Lancashire,ntb00989
Durham,Birmingham Bears,ntb00990
Sussex,Surrey,ntb00991
Lancashire,Yorkshire,ntb00992
Leicestershire,Derbyshire,ntb00993
Northamptonshire,Worcestershire,ntb00994
Hampshire,Essex,ntb00995
Gloucestershire,Somerset,ntb00996
Surrey,Middlesex,ntb00997
Birmingham Bears,Yorkshire,ntb00998
Derbyshire,Worcestershire,ntb00999
Lancashire,Durham,ntb01000
Gloucestershire,Sussex,ntb01001
Essex,Middlesex,ntb01002
Kent,Somerset,ntb01003
Leicestershire,Nottinghamshire,ntb01004
Hampshire,Glamorgan,ntb01005
Lancashire,Northamptonshire,ntb01006
Worcestershire,Leicestershire,ntb01007
Birmingham Bears,Nottinghamshire,ntb01008
Somerset,Gloucestershire,ntb01009
Yorkshire,Durham,ntb01010
Middlesex,Surrey,ntb01011
Hampshire,Kent,ntb01012
Essex,Sussex,ntb01013
Yorkshire,Derbyshire,ntb01014
Essex,Somerset,ntb01015
Nottinghamshire,Lancashire,ntb01016
Sussex,Glamorgan,ntb01017
Kent,Middlesex,ntb01018
Birmingham Bears,Derbyshire,ntb01019
Hampshire,Surrey,ntb01020
Leicestershire,Durham,ntb01021
Gloucestershire,Kent,ntb01022
Somerset,Surrey,ntb01023
Middlesex,Glamorgan,ntb01024
Northamptonshire,Derbyshire,ntb01025
Leicestershire,Nottinghamshire,ntb01026
Northamptonshire,Birmingham Bears,ntb01027
Worcestershire,Yorkshire,ntb01028
Essex,Middlesex,ntb01029
Lancashire,Durham,ntb01030
Sussex,Surrey,ntb01031
Hampshire,Somerset,ntb01032
Nottinghamshire,Derbyshire,ntb01033
Yorkshire,Northamptonshire,ntb01034
Derbyshire,Lancashire,ntb01035
Essex,Surrey,ntb01036
Somerset,Glamorgan,ntb01037
Birmingham Bears,Worcestershire,ntb01038
Sussex,Kent,ntb01039
Hampshire,Gloucestershire,ntb01040
Nottinghamshire,Durham,ntb01041
Worcestershire,Lancashire,ntb01042
Durham,Nottinghamshire,ntb01043
Essex,Sussex,ntb01044
Middlesex,Somerset,ntb01045
Leicestershire,Northamptonshire,ntb01046
Birmingham Bears,Yorkshire,ntb01047
Hampshire,Gloucestershire,ntb01048
Kent,Surrey,ntb01049
Essex,Glamorgan,ntb01050
Somerset,Surrey,ntb01051
Leicestershire,Yorkshire,ntb01052
Durham,Derbyshire,ntb01053
Sussex,Hampshire,ntb01054
Worcestershire,Nottinghamshire,ntb01055
Birmingham Bears,Lancashire,ntb01056
Glamorgan,Kent,ntb01057
Middlesex,Gloucestershire,ntb01058
Yorkshire,Surrey,ntb01059
Hampshire,Birmingham Bears,ntb01060
Essex,Lancashire,ntb01061
Somerset,Derbyshire,ntb01062
Yorkshire,Lancashire,ntb01063
Hampshire,Somerset,ntb01064
Hampshire,Lancashire,ntb01065
Birmingham Bears,Yorkshire,ntb01066
Derbyshire,Lancashire,ntb01067
Worcestershire,Northamptonshire,ntb01068
Hampshire,Somerset,ntb01069
Gloucestershire,Kent,ntb01070
Leicestershire,Lancashire,ntb01071
Surrey,Middlesex,ntb01072
Surrey,Kent,ntb01073
Sussex,Somerset,ntb01074
Leicestershire,Birmingham Bears,ntb01075
Middlesex,Hampshire,ntb01076
Northamptonshire,Durham,ntb01077
Gloucestershire,Glamorgan,ntb01078
Derbyshire,Nottinghamshire,ntb01079
Yorkshire,Worcestershire,ntb01080
Lancashire,Nottinghamshire,ntb01081
Surrey,Sussex,ntb01082
Glamorgan,Somerset,ntb01083
Durham,Yorkshire,ntb01084
Worcestershire,Leicestershire,ntb01085
Derbyshire,Northamptonshire,ntb01086
Gloucestershire,Middlesex,ntb01087
Lancashire,Birmingham Bears,ntb01088
Durham,Nottinghamshire,ntb01089
Yorkshire,Nottinghamshire,ntb01090
Gloucestershire,Essex,ntb01091
Somerset,Kent,ntb01092
Hampshire,Surrey,ntb01093
Birmingham Bears,Northamptonshire,ntb01094
Glamorgan,Middlesex,ntb01095
Yorkshire,Lancashire,ntb01096
Essex,Sussex,ntb01097
Derbyshire,Leicestershire,ntb01098
Surrey,Gloucestershire,ntb01099
Kent,Glamorgan,ntb01100
Worcestershire,Nottinghamshire,ntb01101
Derbyshire,Birmingham Bears,ntb01102
Leicestershire,Northamptonshire,ntb01103
Lancashire,Durham,ntb01104
Hampshire,Essex,ntb01105
Middlesex,Somerset,ntb01106
Sussex,Hampshire,ntb01107
Nottinghamshire,Birmingham Bears,ntb01108
Somerset,Essex,ntb01109
Worcestershire,Northamptonshire,ntb01110
Derbyshire,Yorkshire,ntb01111
Middlesex,Gloucestershire,ntb01112
Lancashire,Nottinghamshire,ntb01113
Durham,Leicestershire,ntb01114
Glamorgan,Sussex,ntb01115
Kent,Surrey,ntb01116
Yorkshire,Leicestershire,ntb01117
Hampshire,Middlesex,ntb01118
Sussex,Essex,ntb01119
Northamptonshire,Durham,ntb01120
Hampshire,Somerset,ntb01121
Worcestershire,Lancashire,ntb01122
Surrey,Glamorgan,ntb01123
Kent,Essex,ntb01124
Birmingham Bears,Derbyshire,ntb01125
Nottinghamshire,Durham,ntb01126
Sussex,Middlesex,ntb01127
Somerset,Gloucestershire,ntb01128
Derbyshire,Nottinghamshire,ntb01129
Surrey,Sussex,ntb01130
Birmingham Bears,Northamptonshire,ntb01131
Yorkshire,Worcestershire,ntb01132
Hampshire,Kent,ntb01133
Essex,Glamorgan,ntb01134
Durham,Leicestershire,ntb01135
Glamorgan,Essex,ntb01136
Sussex,Hampshire,ntb01137
Surrey,Somerset,ntb01138
Lancashire,Northamptonshire,ntb01139
Birmingham Bears,Worcestershire,ntb01140
Durham,Derbyshire,ntb01141
Leicestershire,Yorkshire,ntb01142
Kent,Middlesex,ntb01143
Gloucestershire,Kent,ntb01144
Essex,Middlesex,ntb01145
Glamorgan,Gloucestershire,ntb01146
Leicestershire,Worcestershire,ntb01147
Surrey,Hampshire,ntb01148
Lancashire,Durham,ntb01149
Derbyshire,Yorkshire,ntb01150
Northamptonshire,Nottinghamshire,ntb01151
Essex,Somerset,ntb01152
Hampshire,Gloucestershire,ntb01153
Sussex,Kent,ntb01154
Nottinghamshire,Leicestershire,ntb01155
Lancashire,Worcestershire,ntb01156
Northamptonshire,Yorkshire,ntb01157
Durham,Birmingham Bears,ntb01158
Surrey,Glamorgan,ntb01159
Northamptonshire,Derbyshire,ntb01160
Glamorgan,Somerset,ntb01161
Essex,Kent,ntb01162
Gloucestershire,Sussex,ntb01163
Birmingham Bears,Yorkshire,ntb01164
Nottinghamshire,Worcestershire,ntb01165
Surrey,Middlesex,ntb01166
Essex,Hampshire,ntb01167
Birmingham Bears,Worcestershire,ntb01168
Lancashire,Derbyshire,ntb01169
Yorkshire,Durham,ntb01170
Sussex,Glamorgan,ntb01171
Gloucestershire,Somerset,ntb01172
Kent,Middlesex,ntb01173
Northamptonshire,Leicestershire,ntb01174
Hampshire,Glamorgan,ntb01175
Somerset,Surrey,ntb01176
Nottinghamshire,Birmingham Bears,ntb01177
Derbyshire,Leicestershire,ntb01178
Essex,Middlesex,ntb01179
Sussex,Kent,ntb01180
Durham,Worcestershire,ntb01181
Sussex,Gloucestershire,ntb01182
Gloucestershire,Hampshire,ntb01183
Worcestershire,Derbyshire,ntb01184
Nottinghamshire,Leicestershire,ntb01185
Somerset,Kent,ntb01186
Northamptonshire,Lancashire,ntb01187
Middlesex,Glamorgan,ntb01188
Birmingham Bears,Durham,ntb01189
Surrey,Essex,ntb01190
Birmingham Bears,Essex,ntb01191
Surrey,Lancashire,ntb01192
Nottinghamshire,Somerset,ntb01193
Worcestershire,Hampshire,ntb01194
Hampshire,Essex,ntb01195
Somerset,Essex,ntb01196
Somerset,Surrey,ntb01197
Essex,Gloucestershire,ntb01198
Hampshire,Surrey,ntb01199
Durham,Lancashire,ntb01200
Derbyshire,Northamptonshire,ntb01201
Worcestershire,Yorkshire,ntb01202
Lancashire,Worcestershire,ntb01203
Durham,Birmingham Bears,ntb01204
Surrey,Glamorgan,ntb01205
Kent,Middlesex,ntb01206
Nottinghamshire,Northamptonshire,ntb01207
Essex,Somerset,ntb01208
Gloucestershire,Sussex,ntb01209
Yorkshire,Leicestershire,ntb01210
Leicestershire,Derbyshire,ntb01211
Birmingham Bears,Nottinghamshire,ntb01212
Glamorgan,Sussex,ntb01213
Kent,Hampshire,ntb01214
Lancashire,Derbyshire,ntb01215
Yorkshire,Northamptonshire,ntb01216
Surrey,Somerset,ntb01217
Middlesex,Essex,ntb01218
Middlesex,Glamorgan,ntb01219
Worcestershire,Nottinghamshire,ntb01220
Northamptonshire,Worcestershire,ntb01221
Leicestershire,Durham,ntb01222
Lancashire,Birmingham Bears,ntb01223
Sussex,Surrey,ntb01224
Gloucestershire,Hampshire,ntb01225
Glamorgan,Essex,ntb01226
Derbyshire,Nottinghamshire,ntb01227
Somerset,Kent,ntb01228
Durham,Birmingham Bears,ntb01229
Derbyshire,Yorkshire,ntb01230
Nottinghamshire,Lancashire,ntb01231
Somerset,Hampshire,ntb01232
Kent,Middlesex,ntb01233
Sussex,Gloucestershire,ntb01234
Leicestershire,Worcestershire,ntb01235
Middlesex,Somerset,ntb01236
Leicestershire,Durham,ntb01237
Essex,Middlesex,ntb01238
Yorkshire,Birmingham Bears,ntb01239
Worcestershire,Nottinghamshire,ntb01240
Gloucestershire,Surrey,ntb01241
Somerset,Kent,ntb01242
Lancashire,Leicestershire,ntb01243
Middlesex,Hampshire,ntb01244
Essex,Sussex,ntb01245
Northamptonshire,Derbyshire,ntb01246
Durham,Nottinghamshire,ntb01247
Surrey,Sussex,ntb01248
Derbyshire,Birmingham Bears,ntb01249
Durham,Lancashire,ntb01250
Kent,Gloucestershire,ntb01251
Somerset,Glamorgan,ntb01252
Northamptonshire,Worcestershire,ntb01253
Leicestershire,Yorkshire,ntb01254
Yorkshire,Lancashire,ntb01255
Birmingham Bears,Northamptonshire,ntb01256
Surrey,Middlesex,ntb01257
Glamorgan,Gloucestershire,ntb01258
Hampshire,Essex,ntb01259
Sussex,Kent,ntb01260
Durham,Yorkshire,ntb01261
Somerset,Gloucestershire,ntb01262
Sussex,Hampshire,ntb01263
Kent,Essex,ntb01264
Northamptonshire,Leicestershire,ntb01265
Nottinghamshire,Derbyshire,ntb01266
Glamorgan,Surrey,ntb01267
Worcestershire,Birmingham Bears,ntb01268
Birmingham Bears,Yorkshire,ntb01269
Glamorgan,Sussex,ntb01270
Durham,Worcestershire,ntb01271
Kent,Gloucestershire,ntb01272
Nottinghamshire,Leicestershire,ntb01273
Leicestershire,Derbyshire,ntb01274
Yorkshire,Derbyshire,ntb01275
Glamorgan,Essex,ntb01276
Worcestershire,Lancashire,ntb01277
Durham,Northamptonshire,ntb01278
Nottinghamshire,Birmingham Bears,ntb01279
Somerset,Gloucestershire,ntb01280
Surrey,Kent,ntb01281
Sussex,Hampshire,ntb01282
Durham,Yorkshire,ntb01283
Essex,Kent,ntb01284
Middlesex,Gloucestershire,ntb01285
Worcestershire,Leicestershire,ntb01286
Durham,Nottinghamshire,ntb01287
Glamorgan,Middlesex,ntb01288
Gloucestershire,Hampshire,ntb01289
Sussex,Kent,ntb01290
Northamptonshire,Leicestershire,ntb01291
Surrey,Somerset,ntb01292
Worcestershire,Birmingham Bears,ntb01293
Sussex,Essex,ntb01294
Nottinghamshire,Leicestershire,ntb01295
Worcestershire,Yorkshire,ntb01296
Birmingham Bears,Derbyshire,ntb01297
Hampshire,Somerset,ntb01298
Surrey,Essex,ntb01299
Durham,Northamptonshire,ntb01300
Gloucestershire,Glamorgan,ntb01301
Glamorgan,Kent,ntb01302
Nottinghamshire,Lancashire,ntb01303
Gloucestershire,Middlesex,ntb01304
Northamptonshire,Birmingham Bears,ntb01305
Sussex,Somerset,ntb01306
Hampshire,Surrey,ntb01307
Worcestershire,Derbyshire,ntb01308
Nottinghamshire,Yorkshire,ntb01309
Birmingham Bears,Leicestershire,ntb01310
Middlesex,Sussex,ntb01311
Kent,Surrey,ntb01312
Hampshire,Essex,ntb01313
Glamorgan,Somerset,ntb01314
Derbyshire,Durham,ntb01315
Lancashire,Northamptonshire,ntb01316
Durham,Surrey,ntb01317
Lancashire,Sussex,ntb01318
Somerset,Northamptonshire,ntb01319
Gloucestershire,Birmingham Bears,ntb01320
Surrey,Somerset,ntb01321
Sussex,Gloucestershire,ntb01322
Somerset,Gloucestershire,ntb01323
