key,team
ipl0857,Mumbai Indians
ipl0858,Delhi Capitals
ipl0858,Kolkata Knight Riders
ipl0859,Rajasthan Royals
ipl0859,Royal Challengers Bangalore
ipl0860,Sunrisers Hyderabad
ipl0860,Chennai Super Kings
ipl0861,Kolkata Knight Riders
ipl0861,Punjab Kings
ipl0862,Mumbai Indians
ipl0862,Delhi Capitals
ipl0863,Chennai Super Kings
ipl0863,Rajasthan Royals
ipl0864,Sunrisers Hyderabad
ipl0864,Kolkata Knight Riders
ipl0865,Royal Challengers Bangalore
ipl0865,Punjab Kings
ipl0866,Chennai Super Kings
ipl0866,Delhi Capitals
ipl0867,Rajasthan Royals
ipl0867,Mumbai Indians
ipl0868,Sunrisers Hyderabad
ipl0868,Royal Challengers Bangalore
ipl0869,Kolkata Knight Riders
ipl0869,Rajasthan Royals
ipl0870,Chennai Super Kings
ipl0870,Punjab Kings
ipl0871,Delhi Capitals
ipl0871,Royal Challengers Bangalore
ipl0872,Mumbai Indians
ipl0872,Sunrisers Hyderabad
ipl0873,Delhi Capitals
ipl0873,Chennai Super Kings
ipl0874,Royal Challengers Bangalore
ipl0874,Kolkata Knight Riders
ipl0875,Delhi Capitals
ipl0875,Kolkata Knight Riders
ipl0876,Chennai Super Kings
ipl0876,Kolkata Knight Riders
ipl0877,Chennai Super Kings
ipl0877,Kolkata Knight Riders
ipl0878,Royal Challengers Bangalore
ipl0878,Punjab Kings
ipl0879,Mumbai Indians
ipl0879,Delhi Capitals
ipl0880,Lucknow Super Giants
ipl0880,Gujarat Titans
ipl0881,Rajasthan Royals
ipl0881,Sunrisers Hyderabad
ipl0882,Kolkata Knight Riders
ipl0882,Royal Challengers Bangalore
ipl0883,Chennai Super Kings
ipl0883,Lucknow Super Giants
ipl0884,Punjab Kings
ipl0884,Kolkata Knight Riders
ipl0885,Gujarat Titans
ipl0885,Delhi Capitals
ipl0886,Rajasthan Royals
ipl0886,Mumbai Indians
ipl0887,Punjab Kings
ipl0887,Chennai Super Kings
ipl0888,Lucknow Super Giants
ipl0888,Sunrisers Hyderabad
ipl0889,Rajasthan Royals
ipl0889,Royal Challengers Bangalore
ipl0890,Mumbai Indians
ipl0890,Kolkata Knight Riders
ipl0891,Delhi Capitals
ipl0891,Lucknow Super Giants
ipl0892,Punjab Kings
ipl0892,Gujarat Titans
ipl0893,Mumbai Indians
ipl0893,Royal Challengers Bangalore
ipl0894,Chennai Super Kings
ipl0894,Sunrisers Hyderabad
ipl0895,Rajasthan Royals
ipl0895,Lucknow Super Giants
ipl0896,Delhi Capitals
ipl0896,Kolkata Knight Riders
ipl0897,Gujarat Titans
ipl0897,Sunrisers Hyderabad
ipl0898,Chennai Super Kings
ipl0898,Royal Challengers Bangalore
ipl0899,Punjab Kings
ipl0899,Mumbai Indians
ipl0900,Gujarat Titans
ipl0900,Rajasthan Royals
ipl0901,Kolkata Knight Riders
ipl0901,Sunrisers Hyderabad
ipl0902,Royal Challengers Bangalore
ipl0902,Delhi Capitals
ipl0903,Lucknow Super Giants
ipl0903,Mumbai Indians
ipl0904,Chennai Super Kings
ipl0904,Gujarat Titans
ipl0905,Punjab Kings
ipl0905,Sunrisers Hyderabad
ipl0906,Rajasthan Royals
ipl0906,Kolkata Knight Riders
ipl0907,Royal Challengers Bangalore
ipl0907,Lucknow Super Giants
ipl0908,Punjab Kings
ipl0908,Delhi Capitals
ipl0909,Mumbai Indians
ipl0909,Chennai Super Kings
ipl0910,Rajasthan Royals
ipl0910,Delhi Capitals
ipl0911,Royal Challengers Bangalore
ipl0911,Sunrisers Hyderabad
ipl0912,Gujarat Titans
ipl0912,Kolkata Knight Riders
ipl0913,Lucknow Super Giants
ipl0913,Mumbai Indians
ipl0914,Punjab Kings
ipl0914,Chennai Super Kings
ipl0915,Rajasthan Royals
ipl0915,Royal Challengers Bangalore
ipl0916,Sunrisers Hyderabad
ipl0916,Gujarat Titans
ipl0917,Kolkata Knight Riders
ipl0917,Delhi Capitals
ipl0918,Lucknow Super Giants
ipl0918,Punjab Kings
ipl0919,Rajasthan Royals
ipl0919,Mumbai Indians
ipl0920,Royal Challengers Bangalore
ipl0920,Gujarat Titans
ipl0921,Chennai Super Kings
ipl0921,Sunrisers Hyderabad
ipl0922,Lucknow Super Giants
ipl0922,Delhi Capitals
ipl0923,Rajasthan Royals
ipl0923,Kolkata Knight Riders
ipl0924,Gujarat Titans
ipl0924,Punjab Kings
ipl0925,Royal Challengers Bangalore
ipl0925,Chennai Super Kings
ipl0926,Delhi Capitals
ipl0926,Sunrisers Hyderabad
ipl0927,Mumbai Indians
ipl0927,Gujarat Titans
ipl0928,Lucknow Super Giants
ipl0928,Kolkata Knight Riders
ipl0929,Punjab Kings
ipl0929,Rajasthan Royals
ipl0930,Chennai Super Kings
ipl0930,Delhi Capitals
ipl0931,Royal Challengers Bangalore
ipl0931,Sunrisers Hyderabad
ipl0932,Kolkata Knight Riders
ipl0932,Mumbai Indians
ipl0933,Gujarat Titans
ipl0933,Lucknow Super Giants
ipl0934,Rajasthan Royals
ipl0934,Delhi Capitals
ipl0935,Chennai Super Kings
ipl0935,Mumbai Indians
ipl0936,Punjab Kings
ipl0936,Royal Challengers Bangalore
ipl0937,Kolkata Knight Riders
ipl0937,Sunrisers Hyderabad
ipl0938,Rajasthan Royals
ipl0938,Lucknow Super Giants
ipl0939,Chennai Super Kings
ipl0939,Gujarat Titans
ipl0940,Delhi Capitals
ipl0940,Punjab Kings
ipl0941,Sunrisers Hyderabad
ipl0941,Mumbai Indians
ipl0942,Lucknow Super Giants
ipl0942,Kolkata Knight Riders
ipl0943,Gujarat Titans
ipl0943,Royal Challengers Bangalore
ipl0944,Chennai Super Kings
ipl0944,Rajasthan Royals
ipl0945,Delhi Capitals
ipl0945,Mumbai Indians
ipl0946,Sunrisers Hyderabad
ipl0946,Punjab Kings
ipl0947,Rajasthan Royals
ipl0947,Gujarat Titans
ipl0948,Royal Challengers Bangalore
ipl0948,Lucknow Super Giants
ipl0949,Royal Challengers Bangalore
ipl0949,Rajasthan Royals
ipl0950,Rajasthan Royals
ipl0950,Gujarat Titans
ipl0951,Chennai Super Kings
ipl0951,Gujarat Titans
ipl0952,Punjab Kings
ipl0952,Kolkata Knight Riders
ipl0953,Punjab Kings
ipl0953,Kolkata Knight Riders
ipl0954,Mumbai Indians
ipl0954,Royal Challengers Bangalore
ipl0955,Rajasthan Royals
ipl0955,Sunrisers Hyderabad
ipl0956,Chennai Super Kings
ipl0956,Lucknow Super Giants
ipl0957,Delhi Capitals
ipl0957,Gujarat Titans
ipl0958,Punjab Kings
ipl0958,Rajasthan Royals
ipl0959,Kolkata Knight Riders
ipl0959,Royal Challengers Bangalore
ipl0960,Sunrisers Hyderabad
ipl0960,Lucknow Super Giants
ipl0961,Mumbai Indians
ipl0961,Chennai Super Kings
ipl0962,Rajasthan Royals
ipl0962,Delhi Capitals
ipl0963,Punjab Kings
ipl0963,Sunrisers Hyderabad
ipl0964,Gujarat Titans
ipl0964,Kolkata Knight Riders
ipl0965,Royal Challengers Bangalore
ipl0965,Lucknow Super Giants
ipl0966,Delhi Capitals
ipl0966,Mumbai Indians
ipl0967,Rajasthan Royals
ipl0967,Chennai Super Kings
ipl0968,Punjab Kings
ipl0968,Gujarat Titans
ipl0969,Sunrisers Hyderabad
ipl0969,Kolkata Knight Riders
ipl0970,Lucknow Super Giants
ipl0970,Punjab Kings
ipl0971,Royal Challengers Bangalore
ipl0971,Delhi Capitals
ipl0972,Gujarat Titans
ipl0972,Rajasthan Royals
ipl0973,Kolkata Knight Riders
ipl0973,Mumbai Indians
ipl0974,Chennai Super Kings
ipl0974,Royal Challengers Bangalore
ipl0975,Mumbai Indians
ipl0975,Sunrisers Hyderabad
ipl0976,Lucknow Super Giants
ipl0976,Rajasthan Royals
ipl0977,Kolkata Knight Riders
ipl0977,Delhi Capitals
ipl0978,Royal Challengers Bangalore
ipl0978,Punjab Kings
