key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
ipl0241,Delhi,IPL,2011-05-21,male,T20,,20,,Feroz Shah Kotla
ipl0242,Dharamsala,IPL,2011-05-21,male,T20,,20,S Dhawan,Himachal Pradesh Cricket Association Stadium
ipl0243,Kolkata,IPL,2011-05-22,male,T20,,20,JEC Franklin,Eden Gardens
ipl0244,Bangalore,IPL,2011-05-22,male,T20,,20,CH Gayle,M Chinnaswamy Stadium
ipl0245,Mumbai,IPL,2011-05-24,male,T20,,20,SK Raina,Wankhede Stadium
ipl0246,Mumbai,IPL,2011-05-25,male,T20,,20,MM Patel,Wankhede Stadium
ipl0247,Chennai,IPL,2011-05-27,male,T20,,20,CH Gayle,"MA Chidambaram Stadium, Chepauk"
ipl0248,Chennai,IPL,2011-05-28,male,T20,,20,M Vijay,"MA Chidambaram Stadium, Chepauk"
ipl0249,Chennai,IPL,2012-04-04,male,T20,,20,RE Levi,"MA Chidambaram Stadium, Chepauk"
ipl0250,Kolkata,IPL,2012-04-05,male,T20,,20,IK Pathan,Eden Gardens
ipl0251,Jaipur,IPL,2012-04-06,male,T20,,20,AM Rahane,Sawai Mansingh Stadium
ipl0252,Mumbai,IPL,2012-04-06,male,T20,,20,SPD Smith,Wankhede Stadium
ipl0253,Visakhapatnam,IPL,2012-04-07,male,T20,,20,RA Jadeja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
ipl0254,Bangalore,IPL,2012-04-07,male,T20,,20,AB de Villiers,M Chinnaswamy Stadium
ipl0255,Pune,IPL,2012-04-08,male,T20,,20,MN Samuels,Subrata Roy Sahara Stadium
ipl0256,Jaipur,IPL,2012-04-08,male,T20,,20,BJ Hodge,Sawai Mansingh Stadium
ipl0257,Visakhapatnam,IPL,2012-04-09,male,T20,,20,RG Sharma,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
ipl0258,Delhi,IPL,2012-04-10,male,T20,,20,M Morkel,Feroz Shah Kotla
ipl0259,Bangalore,IPL,2012-04-10,male,T20,,20,L Balaji,M Chinnaswamy Stadium
ipl0260,Mumbai,IPL,2012-04-11,male,T20,,20,KA Pollard,Wankhede Stadium
ipl0261,Chandigarh,IPL,2012-04-12,male,T20,,20,AD Mascarenhas,"Punjab Cricket Association Stadium, Mohali"
ipl0262,Chennai,IPL,2012-04-12,male,T20,,20,F du Plessis,"MA Chidambaram Stadium, Chepauk"
ipl0263,Kolkata,IPL,2012-04-13,male,T20,,20,Shakib Al Hasan,Eden Gardens
ipl0264,Pune,IPL,2012-04-14,male,T20,,20,JD Ryder,Subrata Roy Sahara Stadium
ipl0265,Bangalore,IPL,2012-04-15,male,T20,,20,AM Rahane,M Chinnaswamy Stadium
ipl0266,Kolkata,IPL,2012-04-15,male,T20,,20,SP Narine,Eden Gardens
ipl0267,Mumbai,IPL,2012-04-16,male,T20,,20,S Nadeem,Wankhede Stadium
ipl0268,Bangalore,IPL,2012-04-17,male,T20,,20,CH Gayle,M Chinnaswamy Stadium
ipl0269,Jaipur,IPL,2012-04-17,male,T20,,20,BJ Hodge,Sawai Mansingh Stadium
ipl0270,Chandigarh,IPL,2012-04-18,male,T20,,20,G Gambhir,"Punjab Cricket Association Stadium, Mohali"
ipl0271,Chennai,IPL,2012-04-19,male,T20,,20,KMDN Kulasekara,"MA Chidambaram Stadium, Chepauk"
ipl0272,Delhi,IPL,2012-04-19,male,T20,,20,KP Pietersen,Feroz Shah Kotla
ipl0273,Chandigarh,IPL,2012-04-20,male,T20,,20,CH Gayle,"Punjab Cricket Association Stadium, Mohali"
ipl0274,Delhi,IPL,2012-04-21,male,T20,,20,SC Ganguly,Feroz Shah Kotla
ipl0275,Chennai,IPL,2012-04-21,male,T20,,20,F du Plessis,"MA Chidambaram Stadium, Chepauk"
ipl0276,Cuttack,IPL,2012-04-22,male,T20,,20,B Lee,Barabati Stadium
ipl0277,Mumbai,IPL,2012-04-22,male,T20,,20,SE Marsh,Wankhede Stadium
ipl0278,Jaipur,IPL,2012-04-23,male,T20,,20,AB de Villiers,Sawai Mansingh Stadium
ipl0279,Pune,IPL,2012-04-24,male,T20,,20,V Sehwag,Subrata Roy Sahara Stadium
ipl0280,Chandigarh,IPL,2012-04-25,male,T20,,20,AT Rayudu,"Punjab Cricket Association Stadium, Mohali"
ipl0281,Pune,IPL,2012-04-26,male,T20,,20,CL White,Subrata Roy Sahara Stadium
ipl0282,Delhi,IPL,2012-04-27,male,T20,,20,V Sehwag,Feroz Shah Kotla
ipl0283,Kolkata,IPL,2012-04-28,male,T20,,20,G Gambhir,Eden Gardens
ipl0284,Chennai,IPL,2012-04-28,male,T20,,20,Mandeep Singh,"MA Chidambaram Stadium, Chepauk"
ipl0285,Mumbai,IPL,2012-04-29,male,T20,,20,DW Steyn,Wankhede Stadium
ipl0286,Delhi,IPL,2012-04-29,male,T20,,20,V Sehwag,Feroz Shah Kotla
ipl0287,Chennai,IPL,2012-04-30,male,T20,,20,G Gambhir,"MA Chidambaram Stadium, Chepauk"
ipl0288,Jaipur,IPL,2012-05-01,male,T20,,20,P Negi,Sawai Mansingh Stadium
ipl0289,Cuttack,IPL,2012-05-01,male,T20,,20,KC Sangakkara,Barabati Stadium
ipl0290,Bangalore,IPL,2012-05-02,male,T20,,20,Azhar Mahmood,M Chinnaswamy Stadium
ipl0291,Pune,IPL,2012-05-03,male,T20,,20,SL Malinga,Subrata Roy Sahara Stadium
ipl0292,Chennai,IPL,2012-05-04,male,T20,,20,SK Raina,"MA Chidambaram Stadium, Chepauk"
ipl0293,Chandigarh,IPL,2012-05-05,male,T20,,20,SR Watson,"Punjab Cricket Association Stadium, Mohali"
ipl0294,Kolkata,IPL,2012-05-05,male,T20,,20,SP Narine,Eden Gardens
ipl0295,Bangalore,IPL,2012-05-06,male,T20,,20,AB de Villiers,M Chinnaswamy Stadium
ipl0296,Mumbai,IPL,2012-05-06,male,T20,,20,DR Smith,Wankhede Stadium
ipl0297,Delhi,IPL,2012-05-07,male,T20,,20,JH Kallis,Feroz Shah Kotla
ipl0298,Hyderabad,IPL,2012-05-08,male,T20,,20,Mandeep Singh,"Rajiv Gandhi International Stadium, Uppal"
ipl0299,Pune,IPL,2012-05-08,male,T20,,20,SR Watson,Subrata Roy Sahara Stadium
ipl0300,Mumbai,IPL,2012-05-09,male,T20,,20,CH Gayle,Wankhede Stadium
ipl0301,Jaipur,IPL,2012-05-10,male,T20,,20,BW Hilfenhaus,Sawai Mansingh Stadium
ipl0302,Hyderabad,IPL,2012-05-10,male,T20,,20,DA Warner,"Rajiv Gandhi International Stadium, Uppal"
ipl0303,Pune,IPL,2012-05-11,male,T20,,20,CH Gayle,Subrata Roy Sahara Stadium
ipl0304,Chennai,IPL,2012-05-12,male,T20,,20,BW Hilfenhaus,"MA Chidambaram Stadium, Chepauk"
ipl0305,Kolkata,IPL,2012-05-12,male,T20,,20,RG Sharma,Eden Gardens
ipl0306,Chandigarh,IPL,2012-05-13,male,T20,,20,DJ Hussey,"Punjab Cricket Association Stadium, Mohali"
ipl0307,Jaipur,IPL,2012-05-13,male,T20,,20,A Chandila,Sawai Mansingh Stadium
ipl0308,Kolkata,IPL,2012-05-14,male,T20,,20,MEK Hussey,Eden Gardens
ipl0309,Bangalore,IPL,2012-05-14,male,T20,,20,AT Rayudu,M Chinnaswamy Stadium
ipl0310,Delhi,IPL,2012-05-15,male,T20,,20,UT Yadav,Feroz Shah Kotla
ipl0311,Mumbai,IPL,2012-05-16,male,T20,,20,SP Narine,Wankhede Stadium
ipl0312,Delhi,IPL,2012-05-17,male,T20,,20,CH Gayle,Feroz Shah Kotla
ipl0313,Dharamsala,IPL,2012-05-17,male,T20,,20,AC Gilchrist,Himachal Pradesh Cricket Association Stadium
ipl0314,Hyderabad,IPL,2012-05-18,male,T20,,20,DW Steyn,"Rajiv Gandhi International Stadium, Uppal"
ipl0315,Pune,IPL,2012-05-19,male,T20,,20,Shakib Al Hasan,Subrata Roy Sahara Stadium
ipl0316,Dharamsala,IPL,2012-05-19,male,T20,,20,UT Yadav,Himachal Pradesh Cricket Association Stadium
ipl0317,Jaipur,IPL,2012-05-20,male,T20,,20,DR Smith,Sawai Mansingh Stadium
ipl0318,Hyderabad,IPL,2012-05-20,male,T20,,20,DW Steyn,"Rajiv Gandhi International Stadium, Uppal"
ipl0319,Pune,IPL,2012-05-22,male,T20,,20,YK Pathan,Subrata Roy Sahara Stadium
ipl0320,Bangalore,IPL,2012-05-23,male,T20,,20,MS Dhoni,M Chinnaswamy Stadium
ipl0321,Chennai,IPL,2012-05-25,male,T20,,20,M Vijay,"MA Chidambaram Stadium, Chepauk"
ipl0322,Chennai,IPL,2012-05-27,male,T20,,20,MS Bisla,"MA Chidambaram Stadium, Chepauk"
ipl0323,Kolkata,IPL,2013-04-03,male,T20,,20,SP Narine,Eden Gardens
ipl0324,Bangalore,IPL,2013-04-04,male,T20,,20,CH Gayle,M Chinnaswamy Stadium
ipl0325,Hyderabad,IPL,2013-04-05,male,T20,,20,A Mishra,"Rajiv Gandhi International Stadium, Uppal"
ipl0326,Chennai,IPL,2013-04-06,male,T20,,20,KA Pollard,"MA Chidambaram Stadium, Chepauk"
ipl0327,Delhi,IPL,2013-04-06,male,T20,,20,R Dravid,Feroz Shah Kotla
ipl0328,Hyderabad,IPL,2013-04-07,male,T20,,20,GH Vihari,"Rajiv Gandhi International Stadium, Uppal"
ipl0329,Pune,IPL,2013-04-07,male,T20,,20,M Vohra,Subrata Roy Sahara Stadium
ipl0330,Jaipur,IPL,2013-04-08,male,T20,,20,SK Trivedi,Sawai Mansingh Stadium
ipl0331,Bangalore,IPL,2013-04-09,male,T20,,20,V Kohli,M Chinnaswamy Stadium
ipl0332,Mumbai,IPL,2013-04-09,male,T20,,20,KD Karthik,Wankhede Stadium
ipl0333,Chandigarh,IPL,2013-04-10,male,T20,,20,MEK Hussey,"Punjab Cricket Association Stadium, Mohali"
ipl0334,Pune,IPL,2013-04-11,male,T20,,20,AJ Finch,Subrata Roy Sahara Stadium
ipl0335,Bangalore,IPL,2013-04-11,male,T20,,20,CH Gayle,M Chinnaswamy Stadium
ipl0336,Delhi,IPL,2013-04-12,male,T20,,20,A Mishra,Feroz Shah Kotla
ipl0337,Chennai,IPL,2013-04-13,male,T20,,20,RA Jadeja,"MA Chidambaram Stadium, Chepauk"
ipl0338,Mumbai,IPL,2013-04-13,male,T20,,20,RG Sharma,Wankhede Stadium
ipl0339,Jaipur,IPL,2013-04-14,male,T20,,20,JP Faulkner,Sawai Mansingh Stadium
ipl0340,Kolkata,IPL,2013-04-14,male,T20,,20,G Gambhir,Eden Gardens
ipl0341,Chennai,IPL,2013-04-15,male,T20,,20,SPD Smith,"MA Chidambaram Stadium, Chepauk"
ipl0342,Bangalore,IPL,2013-04-16,male,T20,,20,V Kohli,M Chinnaswamy Stadium
ipl0343,Chandigarh,IPL,2013-04-16,male,T20,,20,MS Gony,"Punjab Cricket Association Stadium, Mohali"
ipl0344,Jaipur,IPL,2013-04-17,male,T20,,20,AM Rahane,Sawai Mansingh Stadium
ipl0345,Pune,IPL,2013-04-17,male,T20,,20,A Mishra,Maharashtra Cricket Association Stadium
ipl0346,Delhi,IPL,2013-04-18,male,T20,,20,MEK Hussey,Feroz Shah Kotla
ipl0347,Hyderabad,IPL,2013-04-19,male,T20,,20,GH Vihari,"Rajiv Gandhi International Stadium, Uppal"
ipl0348,Bangalore,IPL,2013-04-20,male,T20,,20,R Vinay Kumar,M Chinnaswamy Stadium
ipl0349,Kolkata,IPL,2013-04-20,male,T20,,20,RA Jadeja,Eden Gardens
ipl0350,Chandigarh,IPL,2013-04-21,male,T20,,20,DA Miller,"Punjab Cricket Association Stadium, Mohali"
ipl0351,Delhi,IPL,2013-04-21,male,T20,,20,V Sehwag,Feroz Shah Kotla
ipl0352,Chennai,IPL,2013-04-22,male,T20,,20,MEK Hussey,"MA Chidambaram Stadium, Chepauk"
ipl0353,Delhi,IPL,2013-04-23,male,T20,,20,Harmeet Singh,Feroz Shah Kotla
ipl0354,Bangalore,IPL,2013-04-23,male,T20,,20,CH Gayle,M Chinnaswamy Stadium
ipl0355,Kolkata,IPL,2013-04-24,male,T20,,20,DR Smith,Eden Gardens
ipl0356,Chennai,IPL,2013-04-25,male,T20,,20,MS Dhoni,"MA Chidambaram Stadium, Chepauk"
ipl0357,Kolkata,IPL,2013-04-26,male,T20,,20,JH Kallis,Eden Gardens
ipl0358,Mumbai,IPL,2013-04-27,male,T20,,20,DR Smith,Wankhede Stadium
ipl0359,Jaipur,IPL,2013-04-27,male,T20,,20,JP Faulkner,Sawai Mansingh Stadium
ipl0360,Raipur,IPL,2013-04-28,male,T20,,20,DA Warner,Shaheed Veer Narayan Singh International Stadium
ipl0361,Chennai,IPL,2013-04-28,male,T20,,20,MEK Hussey,"MA Chidambaram Stadium, Chepauk"
ipl0362,Mumbai,IPL,2013-04-29,male,T20,,20,RG Sharma,Wankhede Stadium
ipl0363,Jaipur,IPL,2013-04-29,male,T20,,20,SV Samson,Sawai Mansingh Stadium
ipl0364,Pune,IPL,2013-04-30,male,T20,,20,MS Dhoni,Subrata Roy Sahara Stadium
ipl0365,Raipur,IPL,2013-05-01,male,T20,,20,DA Warner,Shaheed Veer Narayan Singh International Stadium
ipl0366,Hyderabad,IPL,2013-05-01,male,T20,,20,I Sharma,"Rajiv Gandhi International Stadium, Uppal"
ipl0367,Pune,IPL,2013-05-02,male,T20,,20,AB de Villiers,Subrata Roy Sahara Stadium
ipl0368,Chennai,IPL,2013-05-02,male,T20,,20,SK Raina,"MA Chidambaram Stadium, Chepauk"
ipl0369,Kolkata,IPL,2013-05-03,male,T20,,20,YK Pathan,Eden Gardens
ipl0370,Hyderabad,IPL,2013-05-04,male,T20,,20,DJG Sammy,"Rajiv Gandhi International Stadium, Uppal"
ipl0371,Jaipur,IPL,2013-05-05,male,T20,,20,AM Rahane,Sawai Mansingh Stadium
ipl0372,Mumbai,IPL,2013-05-05,male,T20,,20,MG Johnson,Wankhede Stadium
ipl0373,Chandigarh,IPL,2013-05-06,male,T20,,20,DA Miller,"Punjab Cricket Association Stadium, Mohali"
ipl0374,Mumbai,IPL,2013-05-07,male,T20,,20,SR Tendulkar,Wankhede Stadium
ipl0375,Jaipur,IPL,2013-05-07,male,T20,,20,AM Rahane,Sawai Mansingh Stadium
ipl0376,Hyderabad,IPL,2013-05-08,male,T20,,20,SK Raina,"Rajiv Gandhi International Stadium, Uppal"
ipl0377,Pune,IPL,2013-05-09,male,T20,,20,G Gambhir,Subrata Roy Sahara Stadium
ipl0378,Chandigarh,IPL,2013-05-09,male,T20,,20,KK Cooper,"Punjab Cricket Association Stadium, Mohali"
ipl0379,Delhi,IPL,2013-05-10,male,T20,,20,JD Unadkat,Feroz Shah Kotla
ipl0380,Chandigarh,IPL,2013-05-11,male,T20,,20,PA Patel,"Punjab Cricket Association Stadium, Mohali"
ipl0381,Pune,IPL,2013-05-11,male,T20,,20,MG Johnson,Subrata Roy Sahara Stadium
ipl0382,Jaipur,IPL,2013-05-12,male,T20,,20,SR Watson,Sawai Mansingh Stadium
